"Step","L Nov 26 19:18 Bilstm INIT20% Naive - train_auroc(epoch)","L Nov 26 19:18 Bilstm INIT20% Naive - train_auroc(epoch)__MIN","L Nov 26 19:18 Bilstm INIT20% Naive - train_auroc(epoch)__MAX","L Nov 26 19:18 Bilstm INIT20% Naive - valid_auroc(epoch)","L Nov 26 19:18 Bilstm INIT20% Naive - valid_auroc(epoch)__MIN","L Nov 26 19:18 Bilstm INIT20% Naive - valid_auroc(epoch)__MAX","L Nov 26 18:47 Bilstm INIT10% Naive - train_auroc(epoch)","L Nov 26 18:47 Bilstm INIT10% Naive - train_auroc(epoch)__MIN","L Nov 26 18:47 Bilstm INIT10% Naive - train_auroc(epoch)__MAX","L Nov 26 18:47 Bilstm INIT10% Naive - valid_auroc(epoch)","L Nov 26 18:47 Bilstm INIT10% Naive - valid_auroc(epoch)__MIN","L Nov 26 18:47 Bilstm INIT10% Naive - valid_auroc(epoch)__MAX","L Nov 26 18:27 Bilstm INIT5% Naive - train_auroc(epoch)","L Nov 26 18:27 Bilstm INIT5% Naive - train_auroc(epoch)__MIN","L Nov 26 18:27 Bilstm INIT5% Naive - train_auroc(epoch)__MAX","L Nov 26 18:27 Bilstm INIT5% Naive - valid_auroc(epoch)","L Nov 26 18:27 Bilstm INIT5% Naive - valid_auroc(epoch)__MIN","L Nov 26 18:27 Bilstm INIT5% Naive - valid_auroc(epoch)__MAX","L Nov 26 18:16 Bilstm INIT1% Naive - train_auroc(epoch)","L Nov 26 18:16 Bilstm INIT1% Naive - train_auroc(epoch)__MIN","L Nov 26 18:16 Bilstm INIT1% Naive - train_auroc(epoch)__MAX","L Nov 26 18:16 Bilstm INIT1% Naive - valid_auroc(epoch)","L Nov 26 18:16 Bilstm INIT1% Naive - valid_auroc(epoch)__MIN","L Nov 26 18:16 Bilstm INIT1% Naive - valid_auroc(epoch)__MAX","Nov 26 00:40 Bilstm INIT100% Naive - train_auroc(epoch)","Nov 26 00:40 Bilstm INIT100% Naive - train_auroc(epoch)__MIN","Nov 26 00:40 Bilstm INIT100% Naive - train_auroc(epoch)__MAX","Nov 26 00:40 Bilstm INIT100% Naive - valid_auroc(epoch)","Nov 26 00:40 Bilstm INIT100% Naive - valid_auroc(epoch)__MIN","Nov 26 00:40 Bilstm INIT100% Naive - valid_auroc(epoch)__MAX","Nov 25 23:19 Bilstm INIT50% Naive - train_auroc(epoch)","Nov 25 23:19 Bilstm INIT50% Naive - train_auroc(epoch)__MIN","Nov 25 23:19 Bilstm INIT50% Naive - train_auroc(epoch)__MAX","Nov 25 23:19 Bilstm INIT50% Naive - valid_auroc(epoch)","Nov 25 23:19 Bilstm INIT50% Naive - valid_auroc(epoch)__MIN","Nov 25 23:19 Bilstm INIT50% Naive - valid_auroc(epoch)__MAX","Nov 25 22:43 Bilstm INIT20% Naive - train_auroc(epoch)","Nov 25 22:43 Bilstm INIT20% Naive - train_auroc(epoch)__MIN","Nov 25 22:43 Bilstm INIT20% Naive - train_auroc(epoch)__MAX","Nov 25 22:43 Bilstm INIT20% Naive - valid_auroc(epoch)","Nov 25 22:43 Bilstm INIT20% Naive - valid_auroc(epoch)__MIN","Nov 25 22:43 Bilstm INIT20% Naive - valid_auroc(epoch)__MAX","Nov 25 22:22 Bilstm INIT10% Naive - train_auroc(epoch)","Nov 25 22:22 Bilstm INIT10% Naive - train_auroc(epoch)__MIN","Nov 25 22:22 Bilstm INIT10% Naive - train_auroc(epoch)__MAX","Nov 25 22:22 Bilstm INIT10% Naive - valid_auroc(epoch)","Nov 25 22:22 Bilstm INIT10% Naive - valid_auroc(epoch)__MIN","Nov 25 22:22 Bilstm INIT10% Naive - valid_auroc(epoch)__MAX","Nov 25 22:08 Bilstm INIT5% Naive - train_auroc(epoch)","Nov 25 22:08 Bilstm INIT5% Naive - train_auroc(epoch)__MIN","Nov 25 22:08 Bilstm INIT5% Naive - train_auroc(epoch)__MAX","Nov 25 22:08 Bilstm INIT5% Naive - valid_auroc(epoch)","Nov 25 22:08 Bilstm INIT5% Naive - valid_auroc(epoch)__MIN","Nov 25 22:08 Bilstm INIT5% Naive - valid_auroc(epoch)__MAX","Nov 25 22:01 Bilstm INIT1% Naive - train_auroc(epoch)","Nov 25 22:01 Bilstm INIT1% Naive - train_auroc(epoch)__MIN","Nov 25 22:01 Bilstm INIT1% Naive - train_auroc(epoch)__MAX","Nov 25 22:01 Bilstm INIT1% Naive - valid_auroc(epoch)","Nov 25 22:01 Bilstm INIT1% Naive - valid_auroc(epoch)__MIN","Nov 25 22:01 Bilstm INIT1% Naive - valid_auroc(epoch)__MAX"
"31","0.4924503464346876","0.4924503464346876","0.4924503464346876","0.5","0.5","0.5","0.4620540030742856","0.4620540030742856","0.4620540030742856","0.5095397740240556","0.5095397740240556","0.5095397740240556","0.49792574790774924","0.49792574790774924","0.49792574790774924","0.5185190009556736","0.5185190009556736","0.5185190009556736","0.5172591531802097","0.5172591531802097","0.5172591531802097","0.529642209027403","0.529642209027403","0.529642209027403","0.9997449849840008","0.9997449849840008","0.9997449849840008","0.9046350843061743","0.9046350843061743","0.9046350843061743","0.9998260500289033","0.9998260500289033","0.9998260500289033","0.8834485040756436","0.8834485040756436","0.8834485040756436","0.999905096665454","0.999905096665454","0.999905096665454","0.8520374149718902","0.8520374149718902","0.8520374149718902","0.9999732658562048","0.9999732658562048","0.9999732658562048","0.8155878960661195","0.8155878960661195","0.8155878960661195","0.9999882268050109","0.9999882268050109","0.9999882268050109","0.7605173690938125","0.7605173690938125","0.7605173690938125","0.9991584368884109","0.9991584368884109","0.9991584368884109","0.6187100539821672","0.6187100539821672","0.6187100539821672"
"32","0.4901859561647363","0.4901859561647363","0.4901859561647363","0.5","0.5","0.5","0.4742123873376238","0.4742123873376238","0.4742123873376238","0.5133679325971786","0.5133679325971786","0.5133679325971786","0.48417426119944645","0.48417426119944645","0.48417426119944645","0.516942503011189","0.516942503011189","0.516942503011189","0.5397568052751194","0.5397568052751194","0.5397568052751194","0.5292734068070781","0.5292734068070781","0.5292734068070781","0.9997673801213128","0.9997673801213128","0.9997673801213128","0.904746865400672","0.904746865400672","0.904746865400672","0.9998436919978119","0.9998436919978119","0.9998436919978119","0.8851404159841193","0.8851404159841193","0.8851404159841193","0.9998714297489251","0.9998714297489251","0.9998714297489251","0.8526469725464811","0.8526469725464811","0.8526469725464811","0.9999851750364145","0.9999851750364145","0.9999851750364145","0.8139144403332798","0.8139144403332798","0.8139144403332798","0.9999273951196356","0.9999273951196356","0.9999273951196356","0.7630478676072371","0.7630478676072371","0.7630478676072371","0.999016494386772","0.999016494386772","0.999016494386772","0.6202322891992975","0.6202322891992975","0.6202322891992975"
"33","0.48944865758736517","0.48944865758736517","0.48944865758736517","0.5","0.5","0.5","0.46665925992620955","0.46665925992620955","0.46665925992620955","0.5066943606349179","0.5066943606349179","0.5066943606349179","0.49125332269680183","0.49125332269680183","0.49125332269680183","0.5197672392238154","0.5197672392238154","0.5197672392238154","0.5178473930404337","0.5178473930404337","0.5178473930404337","0.5287991159413629","0.5287991159413629","0.5287991159413629","0.9997557184312659","0.9997557184312659","0.9997557184312659","0.9026830931198305","0.9026830931198305","0.9026830931198305","0.9998777627867694","0.9998777627867694","0.9998777627867694","0.8830221990290549","0.8830221990290549","0.8830221990290549","0.9996788085364322","0.9996788085364322","0.9996788085364322","0.8533554150617876","0.8533554150617876","0.8533554150617876","0.9999980754101422","0.9999980754101422","0.9999980754101422","0.8072859311347623","0.8072859311347623","0.8072859311347623","0.9998715107845474","0.9998715107845474","0.9998715107845474","0.7635006830226025","0.7635006830226025","0.7635006830226025","0.9998645271747781","0.9998645271747781","0.9998645271747781","0.6129378288961551","0.6129378288961551","0.6129378288961551"
"34","0.48683746502569586","0.48683746502569586","0.48683746502569586","0.5","0.5","0.5","0.46791369124840876","0.46791369124840876","0.46791369124840876","0.49466906976570835","0.49466906976570835","0.49466906976570835","0.47449887406624486","0.47449887406624486","0.47449887406624486","0.5204304864172271","0.5204304864172271","0.5204304864172271","0.492628261164005","0.492628261164005","0.492628261164005","0.5285436888142371","0.5285436888142371","0.5285436888142371","0.999714742782354","0.999714742782354","0.999714742782354","0.9076776388327058","0.9076776388327058","0.9076776388327058","0.9998630063287465","0.9998630063287465","0.9998630063287465","0.8881044042568479","0.8881044042568479","0.8881044042568479","0.9999042234911167","0.9999042234911167","0.9999042234911167","0.852491714547463","0.852491714547463","0.852491714547463","0.9999756969120613","0.9999756969120613","0.9999756969120613","0.8127152883443468","0.8127152883443468","0.8127152883443468","0.9999718843293838","0.9999718843293838","0.9999718843293838","0.7698975052053324","0.7698975052053324","0.7698975052053324","1","1","1","0.6112324022650754","0.6112324022650754","0.6112324022650754"
"35","0.48787691774589437","0.48787691774589437","0.48787691774589437","0.5","0.5","0.5","0.4671467545290185","0.4671467545290185","0.4671467545290185","0.516134097676324","0.516134097676324","0.516134097676324","0.47328905317525266","0.47328905317525266","0.47328905317525266","0.5208385477925329","0.5208385477925329","0.5208385477925329","0.5111619512742366","0.5111619512742366","0.5111619512742366","0.5281396226053888","0.5281396226053888","0.5281396226053888","0.9997690584022821","0.9997690584022821","0.9997690584022821","0.9024867150755754","0.9024867150755754","0.9024867150755754","0.9998435861190879","0.9998435861190879","0.9998435861190879","0.8866740294096552","0.8866740294096552","0.8866740294096552","0.9996762744339588","0.9996762744339588","0.9996762744339588","0.8540013658327252","0.8540013658327252","0.8540013658327252","0.9999859481639497","0.9999859481639497","0.9999859481639497","0.8114489373113386","0.8114489373113386","0.8114489373113386","0.9999274357424449","0.9999274357424449","0.9999274357424449","0.7623381783298382","0.7623381783298382","0.7623381783298382","1","1","1","0.6163032756476612","0.6163032756476612","0.6163032756476612"
"36","0.48772510844981126","0.48772510844981126","0.48772510844981126","0.5","0.5","0.5","0.46508986576663164","0.46508986576663164","0.46508986576663164","0.5060035071498022","0.5060035071498022","0.5060035071498022","0.478566051095997","0.478566051095997","0.478566051095997","0.519195625558374","0.519195625558374","0.519195625558374","0.554992117151468","0.554992117151468","0.554992117151468","0.5276679296401503","0.5276679296401503","0.5276679296401503","0.9997993033658957","0.9997993033658957","0.9997993033658957","0.905082138312452","0.905082138312452","0.905082138312452","0.9998401565291074","0.9998401565291074","0.9998401565291074","0.8890418108750292","0.8890418108750292","0.8890418108750292","0.9997094620093877","0.9997094620093877","0.9997094620093877","0.8505459357616706","0.8505459357616706","0.8505459357616706","0.9999921985378232","0.9999921985378232","0.9999921985378232","0.8130510068804356","0.8130510068804356","0.8130510068804356","0.999979615304022","0.999979615304022","0.999979615304022","0.7686254327934007","0.7686254327934007","0.7686254327934007","1","1","1","0.6277606848482379","0.6277606848482379","0.6277606848482379"
"37","","","","","","","0.4680274913859308","0.4680274913859308","0.4680274913859308","0.49086897166427096","0.49086897166427096","0.49086897166427096","0.47831222176935","0.47831222176935","0.47831222176935","0.5193019159584602","0.5193019159584602","0.5193019159584602","0.4880065127666069","0.4880065127666069","0.4880065127666069","0.5269241136056161","0.5269241136056161","0.5269241136056161","0.9997958483987813","0.9997958483987813","0.9997958483987813","0.9047270395286414","0.9047270395286414","0.9047270395286414","0.999881437035659","0.999881437035659","0.999881437035659","0.8905580076860503","0.8905580076860503","0.8905580076860503","0.9998795980245476","0.9998795980245476","0.9998795980245476","0.853537762907106","0.853537762907106","0.853537762907106","0.9997954423757126","0.9997954423757126","0.9997954423757126","0.8049918357425759","0.8049918357425759","0.8049918357425759","0.9999874108577683","0.9999874108577683","0.9999874108577683","0.7677427455219772","0.7677427455219772","0.7677427455219772","1","1","1","0.6349218304948633","0.6349218304948633","0.6349218304948633"
"38","","","","","","","0.4693620877254756","0.4693620877254756","0.4693620877254756","0.5028396942456207","0.5028396942456207","0.5028396942456207","0.4814318296881181","0.4814318296881181","0.4814318296881181","0.5198048422541005","0.5198048422541005","0.5198048422541005","0.5147854014786716","0.5147854014786716","0.5147854014786716","0.5260840408082912","0.5260840408082912","0.5260840408082912","0.9998301260685154","0.9998301260685154","0.9998301260685154","0.902330660886339","0.902330660886339","0.902330660886339","0.9999192936335765","0.9999192936335765","0.9999192936335765","0.8866002916544643","0.8866002916544643","0.8866002916544643","0.9999424971422269","0.9999424971422269","0.9999424971422269","0.8479493585867504","0.8479493585867504","0.8479493585867504","0.9998552183877849","0.9998552183877849","0.9998552183877849","0.8103468463570174","0.8103468463570174","0.8103468463570174","0.9999927891722988","0.9999927891722988","0.9999927891722988","0.7681228566397308","0.7681228566397308","0.7681228566397308","1","1","1","0.6366798450318121","0.6366798450318121","0.6366798450318121"
"39","","","","","","","0.4666326879866269","0.4666326879866269","0.4666326879866269","0.5010845101904047","0.5010845101904047","0.5010845101904047","0.4829761133832354","0.4829761133832354","0.4829761133832354","0.5166832194777681","0.5166832194777681","0.5166832194777681","0.49808316033046346","0.49808316033046346","0.49808316033046346","0.5254196972914931","0.5254196972914931","0.5254196972914931","0.9997651113561744","0.9997651113561744","0.9997651113561744","0.9043174196891025","0.9043174196891025","0.9043174196891025","0.9998834207925676","0.9998834207925676","0.9998834207925676","0.8904477966446831","0.8904477966446831","0.8904477966446831","0.9999319688892964","0.9999319688892964","0.9999319688892964","0.8561082583285738","0.8561082583285738","0.8561082583285738","0.9999760831654312","0.9999760831654312","0.9999760831654312","0.8106676205670279","0.8106676205670279","0.8106676205670279","0.9999159009471298","0.9999159009471298","0.9999159009471298","0.7628776677950565","0.7628776677950565","0.7628776677950565","1","1","1","0.6360527054891887","0.6360527054891887","0.6360527054891887"
"40","","","","","","","0.4698987365147735","0.4698987365147735","0.4698987365147735","0.49965372186378126","0.49965372186378126","0.49965372186378126","0.49374153139681404","0.49374153139681404","0.49374153139681404","0.5151137034480245","0.5151137034480245","0.5151137034480245","0.508947645433827","0.508947645433827","0.508947645433827","0.525496404279941","0.525496404279941","0.525496404279941","0.9998248495915208","0.9998248495915208","0.9998248495915208","0.902906527692628","0.902906527692628","0.902906527692628","0.999905685049455","0.999905685049455","0.999905685049455","0.8872502548800395","0.8872502548800395","0.8872502548800395","0.9999785977628468","0.9999785977628468","0.9999785977628468","0.8527408737790897","0.8527408737790897","0.8527408737790897","0.999943707256815","0.999943707256815","0.999943707256815","0.813877429114584","0.813877429114584","0.813877429114584","0.9999783735458007","0.9999783735458007","0.9999783735458007","0.7587976537514907","0.7587976537514907","0.7587976537514907","1","1","1","0.6342561206094686","0.6342561206094686","0.6342561206094686"
"41","","","","","","","0.4619803656990135","0.4619803656990135","0.4619803656990135","0.5007758445258444","0.5007758445258444","0.5007758445258444","0.48687677566951654","0.48687677566951654","0.48687677566951654","0.5155697242622737","0.5155697242622737","0.5155697242622737","0.5320856978823598","0.5320856978823598","0.5320856978823598","0.5258365234169641","0.5258365234169641","0.5258365234169641","0.999890290673417","0.999890290673417","0.999890290673417","0.8999138184395005","0.8999138184395005","0.8999138184395005","0.9999183583980312","0.9999183583980312","0.9999183583980312","0.8810537294366099","0.8810537294366099","0.8810537294366099","0.9999479258194257","0.9999479258194257","0.9999479258194257","0.8465470921730275","0.8465470921730275","0.8465470921730275","0.9999418242406816","0.9999418242406816","0.9999418242406816","0.8113113624187983","0.8113113624187983","0.8113113624187983","0.9999801270049443","0.9999801270049443","0.9999801270049443","0.76232941436357","0.76232941436357","0.76232941436357","1","1","1","0.6315904156023785","0.6315904156023785","0.6315904156023785"
"42","","","","","","","0.4656305607741004","0.4656305607741004","0.4656305607741004","0.5","0.5","0.5","0.48042271802614284","0.48042271802614284","0.48042271802614284","0.5166291925264421","0.5166291925264421","0.5166291925264421","0.5213826708942816","0.5213826708942816","0.5213826708942816","0.525786145297353","0.525786145297353","0.525786145297353","0.9998263301878741","0.9998263301878741","0.9998263301878741","0.9065028542699354","0.9065028542699354","0.9065028542699354","0.999894283317079","0.999894283317079","0.999894283317079","0.8861148119463517","0.8861148119463517","0.8861148119463517","0.9999274915678581","0.9999274915678581","0.9999274915678581","0.8474372959296187","0.8474372959296187","0.8474372959296187","0.9999707983038763","0.9999707983038763","0.9999707983038763","0.8117546329042716","0.8117546329042716","0.8117546329042716","0.9999664464657189","0.9999664464657189","0.9999664464657189","0.7601938088868566","0.7601938088868566","0.7601938088868566","1","1","1","0.6289221988672221","0.6289221988672221","0.6289221988672221"
"43","","","","","","","0.47198786617217414","0.47198786617217414","0.47198786617217414","0.5","0.5","0.5","0.48098361866819933","0.48098361866819933","0.48098361866819933","0.5189773246094098","0.5189773246094098","0.5189773246094098","0.5085882082672817","0.5085882082672817","0.5085882082672817","0.5256660253418675","0.5256660253418675","0.5256660253418675","0.9998604899821218","0.9998604899821218","0.9998604899821218","0.9052871061244963","0.9052871061244963","0.9052871061244963","0.9999216426741522","0.9999216426741522","0.9999216426741522","0.8848162124672679","0.8848162124672679","0.8848162124672679","0.999959877907449","0.999959877907449","0.999959877907449","0.8499637618739034","0.8499637618739034","0.8499637618739034","0.9999186580036253","0.9999186580036253","0.9999186580036253","0.8089345839912325","0.8089345839912325","0.8089345839912325","0.9999260323732329","0.9999260323732329","0.9999260323732329","0.7585978548738955","0.7585978548738955","0.7585978548738955","1","1","1","0.6279608739689042","0.6279608739689042","0.6279608739689042"
"44","","","","","","","0.47226188521972134","0.47226188521972134","0.47226188521972134","0.5000220458553791","0.5000220458553791","0.5000220458553791","0.4806596569785722","0.4806596569785722","0.4806596569785722","0.5162537450273116","0.5162537450273116","0.5162537450273116","0.48301995339711773","0.48301995339711773","0.48301995339711773","0.525547647018923","0.525547647018923","0.525547647018923","0.9999022053691874","0.9999022053691874","0.9999022053691874","0.9055979175170702","0.9055979175170702","0.9055979175170702","0.9998911475138982","0.9998911475138982","0.9998911475138982","0.8880918616450163","0.8880918616450163","0.8880918616450163","0.9999407516936728","0.9999407516936728","0.9999407516936728","0.8490926141744667","0.8490926141744667","0.8490926141744667","0.9999631051447122","0.9999631051447122","0.9999631051447122","0.8165052305813861","0.8165052305813861","0.8165052305813861","0.9999847833531001","0.9999847833531001","0.9999847833531001","0.7624168044599385","0.7624168044599385","0.7624168044599385","1","1","1","0.6278094714204264","0.6278094714204264","0.6278094714204264"
"45","","","","","","","0.46855565575608654","0.46855565575608654","0.46855565575608654","0.5","0.5","0.5","0.4846603386790404","0.4846603386790404","0.4846603386790404","0.5160354680263034","0.5160354680263034","0.5160354680263034","0.5246651375966879","0.5246651375966879","0.5246651375966879","0.5253697088487639","0.5253697088487639","0.5253697088487639","0.9998517828690482","0.9998517828690482","0.9998517828690482","0.906986841108458","0.906986841108458","0.906986841108458","0.9999486288151648","0.9999486288151648","0.9999486288151648","0.882620328527768","0.882620328527768","0.882620328527768","0.9999536226612497","0.9999536226612497","0.9999536226612497","0.8516000060418237","0.8516000060418237","0.8516000060418237","0.9999843432035483","0.9999843432035483","0.9999843432035483","0.8149481847133421","0.8149481847133421","0.8149481847133421","0.9999650339414557","0.9999650339414557","0.9999650339414557","0.7649682818855253","0.7649682818855253","0.7649682818855253","1","1","1","0.6275257676377187","0.6275257676377187","0.6275257676377187"
"46","","","","","","","0.47303495556155717","0.47303495556155717","0.47303495556155717","0.5","0.5","0.5","0.4714112087892717","0.4714112087892717","0.4714112087892717","0.5161890535121813","0.5161890535121813","0.5161890535121813","0.5094780033133491","0.5094780033133491","0.5094780033133491","0.525628696556065","0.525628696556065","0.525628696556065","0.9998196933867557","0.9998196933867557","0.9998196933867557","0.9044667915572794","0.9044667915572794","0.9044667915572794","0.9999256187907016","0.9999256187907016","0.9999256187907016","0.8806521863388957","0.8806521863388957","0.8806521863388957","0.9999851957863973","0.9999851957863973","0.9999851957863973","0.8542095684451553","0.8542095684451553","0.8542095684451553","0.9999825021118461","0.9999825021118461","0.9999825021118461","0.815108792387946","0.815108792387946","0.815108792387946","0.999998589234349","0.999998589234349","0.999998589234349","0.7658190798692699","0.7658190798692699","0.7658190798692699","1","1","1","0.6279158083341738","0.6279158083341738","0.6279158083341738"
"47","","","","","","","0.4692682665931291","0.4692682665931291","0.4692682665931291","0.5","0.5","0.5","0.48546025261734327","0.48546025261734327","0.48546025261734327","0.5177774164885917","0.5177774164885917","0.5177774164885917","0.5030269752229802","0.5030269752229802","0.5030269752229802","0.5259679078203898","0.5259679078203898","0.5259679078203898","0.9998494428533705","0.9998494428533705","0.9998494428533705","0.905745144600417","0.905745144600417","0.905745144600417","0.9998572369158137","0.9998572369158137","0.9998572369158137","0.8855315855672531","0.8855315855672531","0.8855315855672531","0.9999619012435508","0.9999619012435508","0.9999619012435508","0.8565496269472296","0.8565496269472296","0.8565496269472296","0.9999652344639366","0.9999652344639366","0.9999652344639366","0.8118902882047755","0.8118902882047755","0.8118902882047755","0.9999931538116535","0.9999931538116535","0.9999931538116535","0.7678787677188085","0.7678787677188085","0.7678787677188085","1","1","1","0.6284673751127237","0.6284673751127237","0.6284673751127237"
"48","","","","","","","0.4662827321803494","0.4662827321803494","0.4662827321803494","0.5","0.5","0.5","0.4809966508335173","0.4809966508335173","0.4809966508335173","0.5181975548511262","0.5181975548511262","0.5181975548511262","0.48489038016325936","0.48489038016325936","0.48489038016325936","0.5260284241405051","0.5260284241405051","0.5260284241405051","0.9999043203559229","0.9999043203559229","0.9999043203559229","0.9025740076662893","0.9025740076662893","0.9025740076662893","0.9999414669291175","0.9999414669291175","0.9999414669291175","0.8834460354281761","0.8834460354281761","0.8834460354281761","0.9999651145453138","0.9999651145453138","0.9999651145453138","0.8561236692211637","0.8561236692211637","0.8561236692211637","0.9999681463248326","0.9999681463248326","0.9999681463248326","0.8105677947478344","0.8105677947478344","0.8105677947478344","0.9999915113856429","0.9999915113856429","0.9999915113856429","0.7655824835648734","0.7655824835648734","0.7655824835648734","1","1","1","0.6294973637415756","0.6294973637415756","0.6294973637415756"
"49","","","","","","","0.4716300531283502","0.4716300531283502","0.4716300531283502","0.5","0.5","0.5","0.4766141283550172","0.4766141283550172","0.4766141283550172","0.5132697298131632","0.5132697298131632","0.5132697298131632","0.49369622034114347","0.49369622034114347","0.49369622034114347","0.5264454872856945","0.5264454872856945","0.5264454872856945","0.9998687892078114","0.9998687892078114","0.9998687892078114","0.9037013485151631","0.9037013485151631","0.9037013485151631","0.9996150162116687","0.9996150162116687","0.9996150162116687","0.8821378161802654","0.8821378161802654","0.8821378161802654","0.9999393857171991","0.9999393857171991","0.9999393857171991","0.8492793734984692","0.8492793734984692","0.8492793734984692","0.999928391302856","0.999928391302856","0.999928391302856","0.8120052860397613","0.8120052860397613","0.8120052860397613","0.9999992130309483","0.9999992130309483","0.9999992130309483","0.7685966475417025","0.7685966475417025","0.7685966475417025","1","1","1","0.6292443080651036","0.6292443080651036","0.6292443080651036"
"50","","","","","","","0.46792520179920877","0.46792520179920877","0.46792520179920877","0.5","0.5","0.5","0.4814921372954076","0.4814921372954076","0.4814921372954076","0.5142471609160406","0.5142471609160406","0.5142471609160406","0.535500638729444","0.535500638729444","0.535500638729444","0.5268375571994192","0.5268375571994192","0.5268375571994192","0.9998897078945083","0.9998897078945083","0.9998897078945083","0.8995179574578985","0.8995179574578985","0.8995179574578985","0.9998674616815891","0.9998674616815891","0.9998674616815891","0.8827786571516917","0.8827786571516917","0.8827786571516917","0.9999810264632418","0.9999810264632418","0.9999810264632418","0.849610890272741","0.849610890272741","0.849610890272741","0.9999661252611475","0.9999661252611475","0.9999661252611475","0.8079020353949883","0.8079020353949883","0.8079020353949883","0.9999978312508674","0.9999978312508674","0.9999978312508674","0.7651737696988427","0.7651737696988427","0.7651737696988427","1","1","1","0.6277041711851054","0.6277041711851054","0.6277041711851054"
"51","","","","","","","0.46649996760639345","0.46649996760639345","0.46649996760639345","0.5","0.5","0.5","0.4599774977512334","0.4599774977512334","0.4599774977512334","0.510952121777144","0.510952121777144","0.510952121777144","0.46074799365209335","0.46074799365209335","0.46074799365209335","0.5272153609783591","0.5272153609783591","0.5272153609783591","0.9999001651547395","0.9999001651547395","0.9999001651547395","0.9018353456245412","0.9018353456245412","0.9018353456245412","0.9999321309296093","0.9999321309296093","0.9999321309296093","0.8791770454784252","0.8791770454784252","0.8791770454784252","0.9999713342606551","0.9999713342606551","0.9999713342606551","0.8466227217900341","0.8466227217900341","0.8466227217900341","0.9999865230439092","0.9999865230439092","0.9999865230439092","0.8114013290317247","0.8114013290317247","0.8114013290317247","0.9999833577052235","0.9999833577052235","0.9999833577052235","0.7706727805090495","0.7706727805090495","0.7706727805090495","1","1","1","0.6266790391223588","0.6266790391223588","0.6266790391223588"
"52","","","","","","","0.4646391351002004","0.4646391351002004","0.4646391351002004","0.5","0.5","0.5","0.47834803261060294","0.47834803261060294","0.47834803261060294","0.5161685631769745","0.5161685631769745","0.5161685631769745","0.5086971217939259","0.5086971217939259","0.5086971217939259","0.5274538163393542","0.5274538163393542","0.5274538163393542","0.9998901508154971","0.9998901508154971","0.9998901508154971","0.902600314658207","0.902600314658207","0.902600314658207","0.9999327481804503","0.9999327481804503","0.9999327481804503","0.8824477784875225","0.8824477784875225","0.8824477784875225","0.9999337396263167","0.9999337396263167","0.9999337396263167","0.8511679561205007","0.8511679561205007","0.8511679561205007","0.9999713620087384","0.9999713620087384","0.9999713620087384","0.8104185794185748","0.8104185794185748","0.8104185794185748","0.9999918588629884","0.9999918588629884","0.9999918588629884","0.7698099151243064","0.7698099151243064","0.7698099151243064","1","1","1","0.6262683672117509","0.6262683672117509","0.6262683672117509"
"53","","","","","","","0.47286981078161355","0.47286981078161355","0.47286981078161355","0.5","0.5","0.5","0.4884114921682054","0.4884114921682054","0.4884114921682054","0.5128263006988787","0.5128263006988787","0.5128263006988787","0.4913481763689082","0.4913481763689082","0.4913481763689082","0.5277684943544119","0.5277684943544119","0.5277684943544119","0.9998819980555872","0.9998819980555872","0.9998819980555872","0.90208351058381","0.90208351058381","0.90208351058381","0.999917426204826","0.999917426204826","0.999917426204826","0.8839214709443346","0.8839214709443346","0.8839214709443346","0.9999396865053632","0.9999396865053632","0.9999396865053632","0.8520466062787317","0.8520466062787317","0.8520466062787317","0.9998635237730586","0.9998635237730586","0.9998635237730586","0.8134887991803531","0.8134887991803531","0.8134887991803531","0.9999938647604893","0.9999938647604893","0.9999938647604893","0.7717988518391058","0.7717988518391058","0.7717988518391058","1","1","1","0.6257410089222732","0.6257410089222732","0.6257410089222732"
"54","","","","","","","0.46795301670650274","0.46795301670650274","0.46795301670650274","0.5","0.5","0.5","0.464417584643622","0.464417584643622","0.464417584643622","0.5110256043592245","0.5110256043592245","0.5110256043592245","0.49402897847741895","0.49402897847741895","0.49402897847741895","0.528020884985195","0.528020884985195","0.528020884985195","0.9998609042971855","0.9998609042971855","0.9998609042971855","0.9037645081878932","0.9037645081878932","0.9037645081878932","0.9999329563890541","0.9999329563890541","0.9999329563890541","0.8792186487476563","0.8792186487476563","0.8792186487476563","0.9998653472456276","0.9998653472456276","0.9998653472456276","0.8487208501512485","0.8487208501512485","0.8487208501512485","0.9999607573048919","0.9999607573048919","0.9999607573048919","0.8160490526576485","0.8160490526576485","0.8160490526576485","0.9999963489183723","0.9999963489183723","0.9999963489183723","0.7709100076946368","0.7709100076946368","0.7709100076946368","1","1","1","0.6250930066179146","0.6250930066179146","0.6250930066179146"
