"Step","init_pct: 1 - train_loss(epoch)","init_pct: 1 - train_loss(epoch)__MIN","init_pct: 1 - train_loss(epoch)__MAX","init_pct: 1 - valid_loss(epoch)","init_pct: 1 - valid_loss(epoch)__MIN","init_pct: 1 - valid_loss(epoch)__MAX","init_pct: 0.5 - train_loss(epoch)","init_pct: 0.5 - train_loss(epoch)__MIN","init_pct: 0.5 - train_loss(epoch)__MAX","init_pct: 0.5 - valid_loss(epoch)","init_pct: 0.5 - valid_loss(epoch)__MIN","init_pct: 0.5 - valid_loss(epoch)__MAX","init_pct: 0.2 - train_loss(epoch)","init_pct: 0.2 - train_loss(epoch)__MIN","init_pct: 0.2 - train_loss(epoch)__MAX","init_pct: 0.2 - valid_loss(epoch)","init_pct: 0.2 - valid_loss(epoch)__MIN","init_pct: 0.2 - valid_loss(epoch)__MAX","init_pct: 0.1 - train_loss(epoch)","init_pct: 0.1 - train_loss(epoch)__MIN","init_pct: 0.1 - train_loss(epoch)__MAX","init_pct: 0.1 - valid_loss(epoch)","init_pct: 0.1 - valid_loss(epoch)__MIN","init_pct: 0.1 - valid_loss(epoch)__MAX","init_pct: 0.05 - train_loss(epoch)","init_pct: 0.05 - train_loss(epoch)__MIN","init_pct: 0.05 - train_loss(epoch)__MAX","init_pct: 0.05 - valid_loss(epoch)","init_pct: 0.05 - valid_loss(epoch)__MIN","init_pct: 0.05 - valid_loss(epoch)__MAX","init_pct: 0.01 - train_loss(epoch)","init_pct: 0.01 - train_loss(epoch)__MIN","init_pct: 0.01 - train_loss(epoch)__MAX","init_pct: 0.01 - valid_loss(epoch)","init_pct: 0.01 - valid_loss(epoch)__MIN","init_pct: 0.01 - valid_loss(epoch)__MAX"
"10","0.26942836123404745","0.26942836123404745","0.26942836123404745","0.2685069292783737","0.2685069292783737","0.2685069292783737","0.27088371302400316","0.27088371302400316","0.27088371302400316","0.2695956602692604","0.2695956602692604","0.2695956602692604","0.3008360777582441","0.3008360777582441","0.3008360777582441","0.29454799368977547","0.29454799368977547","0.29454799368977547","0.3986678868532181","0.3986678868532181","0.3986678868532181","0.3830953985452652","0.3830953985452652","0.3830953985452652","0.5210915974208287","0.5210915974208287","0.5210915974208287","0.5020110383629799","0.5020110383629799","0.5020110383629799","0.6632193624973297","0.6632193624973297","0.6632193624973297","0.654881201684475","0.654881201684475","0.654881201684475"
"11","0.26927459647329594","0.26927459647329594","0.26927459647329594","0.2685050703585148","0.2685050703585148","0.2685050703585148","0.2701883886541639","0.2701883886541639","0.2701883886541639","0.2692074179649353","0.2692074179649353","0.2692074179649353","0.29428547407899586","0.29428547407899586","0.29428547407899586","0.28921571746468544","0.28921571746468544","0.28921571746468544","0.3820737472602299","0.3820737472602299","0.3820737472602299","0.3679943308234215","0.3679943308234215","0.3679943308234215","0.5076170648847308","0.5076170648847308","0.5076170648847308","0.48975130915641785","0.48975130915641785","0.48975130915641785","0.6596508026123047","0.6596508026123047","0.6596508026123047","0.6495371535420418","0.6495371535420418","0.6495371535420418"
"12","0.2692913721791274","0.2692913721791274","0.2692913721791274","0.26850977912545204","0.26850977912545204","0.26850977912545204","0.2697616581405912","0.2697616581405912","0.2697616581405912","0.26895493641495705","0.26895493641495705","0.26895493641495705","0.2896021359733173","0.2896021359733173","0.2896021359733173","0.285166472196579","0.285166472196579","0.285166472196579","0.36703911636556896","0.36703911636556896","0.36703911636556896","0.35493137687444687","0.35493137687444687","0.35493137687444687","0.4949322257723127","0.4949322257723127","0.4949322257723127","0.47778206318616867","0.47778206318616867","0.47778206318616867","0.6547119617462158","0.6547119617462158","0.6547119617462158","0.6438504308462143","0.6438504308462143","0.6438504308462143"
"13","0.26934976093203045","0.26934976093203045","0.26934976093203045","0.2685089632868767","0.2685089632868767","0.2685089632868767","0.26933861034257073","0.26933861034257073","0.26933861034257073","0.2687922269105911","0.2687922269105911","0.2687922269105911","0.28569126235587256","0.28569126235587256","0.28569126235587256","0.28203627839684486","0.28203627839684486","0.28203627839684486","0.35496498005730764","0.35496498005730764","0.35496498005730764","0.3436887487769127","0.3436887487769127","0.3436887487769127","0.48229993666921345","0.48229993666921345","0.48229993666921345","0.46566668152809143","0.46566668152809143","0.46566668152809143","0.6480369567871094","0.6480369567871094","0.6480369567871094","0.63786481320858","0.63786481320858","0.63786481320858"
"14","0.2692335247993469","0.2692335247993469","0.2692335247993469","0.26851167529821396","0.26851167529821396","0.26851167529821396","0.2690732828208378","0.2690732828208378","0.2690732828208378","0.2686861604452133","0.2686861604452133","0.2686861604452133","0.28282263023512705","0.28282263023512705","0.28282263023512705","0.27959226444363594","0.27959226444363594","0.27959226444363594","0.3436678647994995","0.3436678647994995","0.3436678647994995","0.3340541385114193","0.3340541385114193","0.3340541385114193","0.46946131757327486","0.46946131757327486","0.46946131757327486","0.4534257687628269","0.4534257687628269","0.4534257687628269","0.6437700986862183","0.6437700986862183","0.6437700986862183","0.6316197961568832","0.6316197961568832","0.6316197961568832"
"15","0.2693079776472325","0.2693079776472325","0.2693079776472325","0.2685155048966408","0.2685155048966408","0.2685155048966408","0.26913484590394154","0.26913484590394154","0.26913484590394154","0.2686171568930149","0.2686171568930149","0.2686171568930149","0.2800571897200176","0.2800571897200176","0.2800571897200176","0.27765609323978424","0.27765609323978424","0.27765609323978424","0.3345786418233599","0.3345786418233599","0.3345786418233599","0.32581888139247894","0.32581888139247894","0.32581888139247894","0.4567737707069942","0.4567737707069942","0.4567737707069942","0.4417247846722603","0.4417247846722603","0.4417247846722603","0.6392272114753723","0.6392272114753723","0.6392272114753723","0.6251633763313293","0.6251633763313293","0.6251633763313293"
"16","0.26940413044510986","0.26940413044510986","0.26940413044510986","0.2685093991458416","0.2685093991458416","0.2685093991458416","0.2690421585525785","0.2690421585525785","0.2690421585525785","0.2685744911432266","0.2685744911432266","0.2685744911432266","0.2784231273191316","0.2784231273191316","0.2784231273191316","0.276102427393198","0.276102427393198","0.276102427393198","0.3266750020640237","0.3266750020640237","0.3266750020640237","0.3187733255326748","0.3187733255326748","0.3187733255326748","0.4443778225353786","0.4443778225353786","0.4443778225353786","0.4306180849671364","0.4306180849671364","0.4306180849671364","0.6328583061695099","0.6328583061695099","0.6328583061695099","0.6185443177819252","0.6185443177819252","0.6185443177819252"
"17","0.2693257612718953","0.2693257612718953","0.2693257612718953","0.2685090899467468","0.2685090899467468","0.2685090899467468","0.2692900423492704","0.2692900423492704","0.2692900423492704","0.2685436047613621","0.2685436047613621","0.2685436047613621","0.27689771886382786","0.27689771886382786","0.27689771886382786","0.27484600991010666","0.27484600991010666","0.27484600991010666","0.31981511414051056","0.31981511414051056","0.31981511414051056","0.3127472624182701","0.3127472624182701","0.3127472624182701","0.4341279055391039","0.4341279055391039","0.4341279055391039","0.4201156161725521","0.4201156161725521","0.4201156161725521","0.6261293292045593","0.6261293292045593","0.6261293292045593","0.611815333366394","0.611815333366394","0.611815333366394"
"18","0.2692079261052523","0.2692079261052523","0.2692079261052523","0.26851315051317215","0.26851315051317215","0.26851315051317215","0.2690278385366712","0.2690278385366712","0.2690278385366712","0.26852741837501526","0.26852741837501526","0.26852741837501526","0.2756657845207623","0.2756657845207623","0.2756657845207623","0.2738147862255573","0.2738147862255573","0.2738147862255573","0.31376279251916067","0.31376279251916067","0.31376279251916067","0.30757707729935646","0.30757707729935646","0.30757707729935646","0.4231790133884975","0.4231790133884975","0.4231790133884975","0.4102085828781128","0.4102085828781128","0.4102085828781128","0.6202710866928101","0.6202710866928101","0.6202710866928101","0.6050241515040398","0.6050241515040398","0.6050241515040398"
"19","0.2692292326217075","0.2692292326217075","0.2692292326217075","0.2685098759829998","0.2685098759829998","0.2685098759829998","0.2689747657094683","0.2689747657094683","0.2689747657094683","0.26851842552423477","0.26851842552423477","0.26851842552423477","0.2745146868484361","0.2745146868484361","0.2745146868484361","0.2729703448712826","0.2729703448712826","0.2729703448712826","0.30904541483947207","0.30904541483947207","0.30904541483947207","0.3031352832913399","0.3031352832913399","0.3031352832913399","0.41272707070623127","0.41272707070623127","0.41272707070623127","0.4008898138999939","0.4008898138999939","0.4008898138999939","0.6142865717411041","0.6142865717411041","0.6142865717411041","0.5982275754213333","0.5982275754213333","0.5982275754213333"
"20","0.2691379285973611","0.2691379285973611","0.2691379285973611","0.2685258165001869","0.2685258165001869","0.2685258165001869","0.2688703898872648","0.2688703898872648","0.2688703898872648","0.26851213723421097","0.26851213723421097","0.26851213723421097","0.2737218758889607","0.2737218758889607","0.2737218758889607","0.27227402478456497","0.27227402478456497","0.27227402478456497","0.3047209211758205","0.3047209211758205","0.3047209211758205","0.2993057779967785","0.2993057779967785","0.2993057779967785","0.40362205675670076","0.40362205675670076","0.40362205675670076","0.3921530991792679","0.3921530991792679","0.3921530991792679","0.60702183842659","0.60702183842659","0.60702183842659","0.5914656445384026","0.5914656445384026","0.5914656445384026"
"21","0.2692441357125481","0.2692441357125481","0.2692441357125481","0.26851947978138924","0.26851947978138924","0.26851947978138924","0.2690048881939479","0.2690048881939479","0.2690048881939479","0.268510602414608","0.268510602414608","0.268510602414608","0.27315000338213785","0.27315000338213785","0.27315000338213785","0.27169374376535416","0.27169374376535416","0.27169374376535416","0.30062899206365856","0.30062899206365856","0.30062899206365856","0.29599307104945183","0.29599307104945183","0.29599307104945183","0.3947865494659969","0.3947865494659969","0.3947865494659969","0.38398417830467224","0.38398417830467224","0.38398417830467224","0.6013357937335968","0.6013357937335968","0.6013357937335968","0.5847865492105484","0.5847865492105484","0.5847865492105484"
"22","0.2690865972059236","0.2690865972059236","0.2690865972059236","0.2685200572013855","0.2685200572013855","0.2685200572013855","0.26888005350317273","0.26888005350317273","0.26888005350317273","0.2685084268450737","0.2685084268450737","0.2685084268450737","0.2724366571222033","0.2724366571222033","0.2724366571222033","0.27120931446552277","0.27120931446552277","0.27120931446552277","0.29732336742537363","0.29732336742537363","0.29732336742537363","0.29311659559607506","0.29311659559607506","0.29311659559607506","0.3870956982885088","0.3870956982885088","0.3870956982885088","0.3763633072376251","0.3763633072376251","0.3763633072376251","0.5952420830726624","0.5952420830726624","0.5952420830726624","0.5782366544008255","0.5782366544008255","0.5782366544008255"
"23","0.26926130185024344","0.26926130185024344","0.26926130185024344","0.26850493997335434","0.26850493997335434","0.26850493997335434","0.26906729894024983","0.26906729894024983","0.26906729894024983","0.2685038149356842","0.2685038149356842","0.2685038149356842","0.27222955014024464","0.27222955014024464","0.27222955014024464","0.2708059810101986","0.2708059810101986","0.2708059810101986","0.29471032108579365","0.29471032108579365","0.29471032108579365","0.2906141132116318","0.2906141132116318","0.2906141132116318","0.37939715811184477","0.37939715811184477","0.37939715811184477","0.3692795932292938","0.3692795932292938","0.3692795932292938","0.5887063443660736","0.5887063443660736","0.5887063443660736","0.5718477293848991","0.5718477293848991","0.5718477293848991"
"24","0.2693523878245045","0.2693523878245045","0.2693523878245045","0.2685186043381691","0.2685186043381691","0.2685186043381691","0.268991699389049","0.268991699389049","0.268991699389049","0.2685040198266506","0.2685040198266506","0.2685040198266506","0.27159439985241207","0.27159439985241207","0.27159439985241207","0.27046283334493637","0.27046283334493637","0.27046283334493637","0.29206472848142895","0.29206472848142895","0.29206472848142895","0.2884270250797272","0.2884270250797272","0.2884270250797272","0.3720236931528364","0.3720236931528364","0.3720236931528364","0.36270029097795486","0.36270029097795486","0.36270029097795486","0.5832609534263611","0.5832609534263611","0.5832609534263611","0.5656451657414436","0.5656451657414436","0.5656451657414436"
"25","0.2692186639463301","0.2692186639463301","0.2692186639463301","0.26850675791502","0.26850675791502","0.26850675791502","0.268907658968653","0.268907658968653","0.268907658968653","0.2685050964355469","0.2685050964355469","0.2685050964355469","0.27134668081998825","0.27134668081998825","0.27134668081998825","0.270176462829113","0.270176462829113","0.270176462829113","0.28998754705701557","0.28998754705701557","0.28998754705701557","0.2865090109407902","0.2865090109407902","0.2865090109407902","0.36576386434691294","0.36576386434691294","0.36576386434691294","0.35658926144242287","0.35658926144242287","0.35658926144242287","0.5782027840614319","0.5782027840614319","0.5782027840614319","0.559647373855114","0.559647373855114","0.559647373855114"
"26","0.2692690954791556","0.2692690954791556","0.2692690954791556","0.26850292459130287","0.26850292459130287","0.26850292459130287","0.2689505824020931","0.2689505824020931","0.2689505824020931","0.2685084044933319","0.2685084044933319","0.2685084044933319","0.2708303747432573","0.2708303747432573","0.2708303747432573","0.2699340023100376","0.2699340023100376","0.2699340023100376","0.288120510322707","0.288120510322707","0.288120510322707","0.2848218157887459","0.2848218157887459","0.2848218157887459","0.35980114340782166","0.35980114340782166","0.35980114340782166","0.35092511028051376","0.35092511028051376","0.35092511028051376","0.5709200799465179","0.5709200799465179","0.5709200799465179","0.5538704544305801","0.5538704544305801","0.5538704544305801"
"27","0.26919392287302363","0.26919392287302363","0.26919392287302363","0.2684481702744961","0.2684481702744961","0.2684481702744961","0.26888947784900663","0.26888947784900663","0.26888947784900663","0.26850660517811775","0.26850660517811775","0.26850660517811775","0.2706096874816077","0.2706096874816077","0.2706096874816077","0.26972901076078415","0.26972901076078415","0.26972901076078415","0.286421890769686","0.286421890769686","0.286421890769686","0.28333263099193573","0.28333263099193573","0.28333263099193573","0.3539201617240906","0.3539201617240906","0.3539201617240906","0.34568261727690697","0.34568261727690697","0.34568261727690697","0.5651399791240692","0.5651399791240692","0.5651399791240692","0.5483280718326569","0.5483280718326569","0.5483280718326569"
"28","0.2685742348218136","0.2685742348218136","0.2685742348218136","0.2633485682308674","0.2633485682308674","0.2633485682308674","0.2690616684300559","0.2690616684300559","0.2690616684300559","0.2685084864497185","0.2685084864497185","0.2685084864497185","0.2705044001340866","0.2705044001340866","0.2705044001340866","0.2695546820759773","0.2695546820759773","0.2695546820759773","0.2849647807223456","0.2849647807223456","0.2849647807223456","0.28200801089406013","0.28200801089406013","0.28200801089406013","0.3478635421821049","0.3478635421821049","0.3478635421821049","0.34082845225930214","0.34082845225930214","0.34082845225930214","0.5599750280380249","0.5599750280380249","0.5599750280380249","0.543019562959671","0.543019562959671","0.543019562959671"
"29","0.25203649914093157","0.25203649914093157","0.25203649914093157","0.2344857007265091","0.2344857007265091","0.2344857007265091","0.26907820999622345","0.26907820999622345","0.26907820999622345","0.26850637421011925","0.26850637421011925","0.26850637421011925","0.2701959727065904","0.2701959727065904","0.2701959727065904","0.2694087028503418","0.2694087028503418","0.2694087028503418","0.2834797075816563","0.2834797075816563","0.2834797075816563","0.28082744404673576","0.28082744404673576","0.28082744404673576","0.34364039983068195","0.34364039983068195","0.34364039983068195","0.3363421782851219","0.3363421782851219","0.3363421782851219","0.5546225309371948","0.5546225309371948","0.5546225309371948","0.5379471406340599","0.5379471406340599","0.5379471406340599"
"30","0.22673492808993773","0.22673492808993773","0.22673492808993773","0.21529328264296055","0.21529328264296055","0.21529328264296055","0.2689483774559838","0.2689483774559838","0.2689483774559838","0.2685094140470028","0.2685094140470028","0.2685094140470028","0.270078182220459","0.270078182220459","0.270078182220459","0.2692806087434292","0.2692806087434292","0.2692806087434292","0.2825775806392942","0.2825775806392942","0.2825775806392942","0.2797737643122673","0.2797737643122673","0.2797737643122673","0.33885127305984497","0.33885127305984497","0.33885127305984497","0.3321928605437279","0.3321928605437279","0.3321928605437279","0.549811989068985","0.549811989068985","0.549811989068985","0.5331064537167549","0.5331064537167549","0.5331064537167549"
"31","0.20901066825973044","0.20901066825973044","0.20901066825973044","0.20278402790427208","0.20278402790427208","0.20278402790427208","0.26895009662423813","0.26895009662423813","0.26895009662423813","0.26850704848766327","0.26850704848766327","0.26850704848766327","0.2701186314225197","0.2701186314225197","0.2701186314225197","0.2691733166575432","0.2691733166575432","0.2691733166575432","0.2814066686800548","0.2814066686800548","0.2814066686800548","0.27883246541023254","0.27883246541023254","0.27883246541023254","0.3351269108908517","0.3351269108908517","0.3351269108908517","0.32835549488663673","0.32835549488663673","0.32835549488663673","0.5450578331947327","0.5450578331947327","0.5450578331947327","0.5284799039363861","0.5284799039363861","0.5284799039363861"
"32","0.1964839510351634","0.1964839510351634","0.1964839510351634","0.19330632127821445","0.19330632127821445","0.19330632127821445","0.2689766040870121","0.2689766040870121","0.2689766040870121","0.26850688457489014","0.26850688457489014","0.26850688457489014","0.2696514661823","0.2696514661823","0.2696514661823","0.2690814584493637","0.2690814584493637","0.2690814584493637","0.27997087793690817","0.27997087793690817","0.27997087793690817","0.27799005433917046","0.27799005433917046","0.27799005433917046","0.33100888984543936","0.33100888984543936","0.33100888984543936","0.3248049132525921","0.3248049132525921","0.3248049132525921","0.5404468774795532","0.5404468774795532","0.5404468774795532","0.5240496024489403","0.5240496024489403","0.5240496024489403"
"33","0.18631739485606874","0.18631739485606874","0.18631739485606874","0.1862196922302246","0.1862196922302246","0.1862196922302246","0.2689912979091917","0.2689912979091917","0.2689912979091917","0.2685076594352722","0.2685076594352722","0.2685076594352722","0.2698117143341473","0.2698117143341473","0.2698117143341473","0.2690062187612057","0.2690062187612057","0.2690062187612057","0.2791516099657331","0.2791516099657331","0.2791516099657331","0.2772279120981693","0.2772279120981693","0.2772279120981693","0.32760053873062134","0.32760053873062134","0.32760053873062134","0.3215186409652233","0.3215186409652233","0.3215186409652233","0.5351007282733917","0.5351007282733917","0.5351007282733917","0.5198030397295952","0.5198030397295952","0.5198030397295952"
"34","0.17838647307680666","0.17838647307680666","0.17838647307680666","0.180617181584239","0.180617181584239","0.180617181584239","0.2689930992467063","0.2689930992467063","0.2689930992467063","0.26850775629282","0.26850775629282","0.26850775629282","0.2694684522492545","0.2694684522492545","0.2694684522492545","0.2689402662217617","0.2689402662217617","0.2689402662217617","0.2783878232751574","0.2783878232751574","0.2783878232751574","0.2765369825065136","0.2765369825065136","0.2765369825065136","0.32436029400144306","0.32436029400144306","0.32436029400144306","0.3184765800833702","0.3184765800833702","0.3184765800833702","0.531998336315155","0.531998336315155","0.531998336315155","0.515724316239357","0.515724316239357","0.515724316239357"
"35","0.17189194937404112","0.17189194937404112","0.17189194937404112","0.175740547478199","0.175740547478199","0.175740547478199","0.2689376243523189","0.2689376243523189","0.2689376243523189","0.26850899308919907","0.26850899308919907","0.26850899308919907","0.2695946863719395","0.2695946863719395","0.2695946863719395","0.2688840590417385","0.2688840590417385","0.2688840590417385","0.2778623742716653","0.2778623742716653","0.2778623742716653","0.2759116441011429","0.2759116441011429","0.2759116441011429","0.3210072006498064","0.3210072006498064","0.3210072006498064","0.31565694883465767","0.31565694883465767","0.31565694883465767","0.5272877216339111","0.5272877216339111","0.5272877216339111","0.5117936506867409","0.5117936506867409","0.5117936506867409"
"36","0.16580863264824847","0.16580863264824847","0.16580863264824847","0.17262460477650166","0.17262460477650166","0.17262460477650166","0.26882959731987544","0.26882959731987544","0.26882959731987544","0.26851043850183487","0.26851043850183487","0.26851043850183487","0.2695385068655014","0.2695385068655014","0.2695385068655014","0.26883676275610924","0.26883676275610924","0.26883676275610924","0.2771565169095993","0.2771565169095993","0.2771565169095993","0.27534298226237297","0.27534298226237297","0.27534298226237297","0.31790983251162935","0.31790983251162935","0.31790983251162935","0.3130439780652523","0.3130439780652523","0.3130439780652523","0.5223760008811951","0.5223760008811951","0.5223760008811951","0.5079897791147232","0.5079897791147232","0.5079897791147232"
