"Step","model_name_or_path: bert - train_loss(epoch)","model_name_or_path: bert - train_loss(epoch)__MIN","model_name_or_path: bert - train_loss(epoch)__MAX","model_name_or_path: bert - valid_loss(epoch)","model_name_or_path: bert - valid_loss(epoch)__MIN","model_name_or_path: bert - valid_loss(epoch)__MAX","model_name_or_path: cnnlstm - train_loss(epoch)","model_name_or_path: cnnlstm - train_loss(epoch)__MIN","model_name_or_path: cnnlstm - train_loss(epoch)__MAX","model_name_or_path: cnnlstm - valid_loss(epoch)","model_name_or_path: cnnlstm - valid_loss(epoch)__MIN","model_name_or_path: cnnlstm - valid_loss(epoch)__MAX","model_name_or_path: bilstm - train_loss(epoch)","model_name_or_path: bilstm - train_loss(epoch)__MIN","model_name_or_path: bilstm - train_loss(epoch)__MAX","model_name_or_path: bilstm - valid_loss(epoch)","model_name_or_path: bilstm - valid_loss(epoch)__MIN","model_name_or_path: bilstm - valid_loss(epoch)__MAX"
"78","0.2435210641786206","0.0791280681280781","0.39687128365039825","0.25999542729308206","0.17256889306008816","0.38824157416820526","0.0009243625090505657","0.0001860480681768552","0.002085918987438863","0.6966185911248127","0.63977887108922","0.7462075129151344","0.00232606275254806","0.00048033747589215636","0.0038901208146146947","0.4879842059065898","0.3498404696583748","0.6541971042752266"
"79","0.2425081214075956","0.07905874830141342","0.39448249340057373","0.2595034847036004","0.172809774056077","0.3865347094833851","0.0008722245629876999","0.00022055258731208078","0.0015279397317429588","0.7060016561299562","0.6206010244786739","0.7435209974646568","0.0035607924752726217","0.0015243511297740042","0.006589846219867468","0.4874428293357293","0.35276640206575394","0.6596361845731735"
"80","0.24151873010599623","0.07772323406107134","0.3931919187307358","0.2593282467375199","0.1745505165308714","0.3848739005625248","0.0010552240984422036","0.00015018941069554006","0.001994164093963072","0.7001434459040562","0.6320623829960823","0.7645376622676849","0.002719551395108528","0.0008257234585471451","0.0042754904991545","0.4821586242566506","0.3408306911587715","0.6769336238503456"
"81","0.24099363393165266","0.07665656035323795","0.39237143099308014","0.258979585642616","0.17540177330374718","0.38325830176472664","0.0016336554308585738","0.00021577771466192125","0.003763020356712689","0.701116532087326","0.5649292655289173","0.7580521032214165","0.0025487718924318797","0.0010997567733284086","0.004215033633130156","0.48404640269776184","0.3424032926559448","0.6829400807619095"
"82","0.23996995703322646","0.07638521757807663","0.3893347382545471","0.25876876215140027","0.176452262327075","0.3816867060959339","0.0018928314722625242","0.0001953690885524598","0.005316351450577526","0.689594991505146","0.599006175994873","0.7500338703393936","0.0026590080720149006","0.0011525244938509008","0.004447847080882639","0.48587001984318096","0.34635595977306366","0.670369453728199"
"83","0.2394405136133744","0.0752771016639128","0.38899800181388855","0.2583017945289612","0.17623910307884216","0.38015736266970634","0.0018355152272077544","0.00044308909387577193","0.004268460965804044","0.6904200334101915","0.565905723720789","0.7632963508367538","0.0020470089873804312","0.0007281742291525006","0.0033110469665895816","0.4875370518614848","0.355605311691761","0.6544000208377838"
"84","0.2386643669071233","0.07497700228751135","0.3869936764240265","0.25804974511265755","0.17682646214962006","0.37866954877972603","0.0015630314791148176","0.000580841301208628","0.0028804892062907783","0.6983122248202562","0.621371541172266","0.7470611408352852","0.0022351446754441","0.0012296152381168213","0.0041752265264378965","0.4863974805921316","0.34522034600377083","0.645297683775425"
"85","0.23775224446741153","0.0743953129343635","0.38442012667655945","0.25777990898738307","0.17735198512673378","0.377222653478384","0.0012731051235644812","0.0005854592610765914","0.0028273975191996543","0.6831712884207567","0.5709894895553589","0.7380687072873116","0.0022114206233798833","0.001008431863738224","0.0037129882478066","0.4880531784147024","0.34999220073223114","0.6472693383693695"
"86","0.23724126517013322","0.07331717680308887","0.3836463838815689","0.2574763214215636","0.17779573239386082","0.37581731379032135","0.001139147656027421","0.0006775964034854301","0.0015061931805878765","0.7047946831832329","0.5990335308015347","0.7549038678407669","0.00228908150113263","0.0008278947789222002","0.003926553918704518","0.4890160970389843","0.3531375825405121","0.6516316309571266"
"87","0.23660103373590677","0.07302721036370281","0.3817884773015976","0.2572745634242892","0.17819653451442719","0.3744516894221306","0.0011196816708075573","0.0006572116939683578","0.0023575346666600107","0.7148957575360934","0.6306086257100105","0.7691496089100838","0.002278659670266236","0.0008949044609575399","0.0035363888834038224","0.4833309178551038","0.3572096452116966","0.6412178575992584"
"88","0.23594889427123975","0.07159790647276443","0.38102179765701294","0.2570784793545802","0.17793341726064682","0.3731243796646595","0.002308576566627087","0.0006645482519940872","0.008613361015567462","0.7098620645701885","0.6522657200694084","0.7762026712298393","0.001795926330407343","0.0006886602495796978","0.003582630130079602","0.4875367308656375","0.35555389523506165","0.6482017412781715"
"89","0.2355274274034037","0.0719886178271376","0.37955446541309357","0.2568011364589135","0.1769626960158348","0.3718351759016514","0.002614583221403049","0.0006520433526020497","0.010857960412180638","0.698133916904529","0.6503713838756084","0.7420105412602425","0.0017374271091984556","0.0005544062732951716","0.003410871334957022","0.49440043854216736","0.35569005087018013","0.6575232073664665"
"90","0.234971341099137","0.07090585379988598","0.3790675848722458","0.2566162624085943","0.17701329663395882","0.3705819621682167","0.0013489484948816914","0.0005413851800507732","0.0027521789328759645","0.7105657154073318","0.6742212399840355","0.7418704405426979","0.0019188229207358647","0.0011202617024537176","0.0032678566153107103","0.4976952901730935","0.3583991453051567","0.6634228974580765"
"91","0.2341985983324836","0.07064569879510849","0.37744538486003876","0.2564928960055113","0.17680009454488754","0.3693658299744129","0.0013276136285116675","0.00043380150912396075","0.002042885229976424","0.7089793831110001","0.6563208922743797","0.740535780787468","0.0021256404988572826","0.0006748386076651514","0.0036970869139020695","0.4888636029014985","0.34410136193037033","0.66746985912323"
"92","0.23351121019877033","0.07007948416385719","0.374741867184639","0.25617298390716314","0.17661146447062492","0.368185069411993","0.0015198102191950416","0.00037978185823054185","0.003920281755006577","0.7013882094373306","0.5500971935689449","0.7612529247999191","0.0020421103490164474","0.0009083077893592417","0.0033597337242492046","0.48925145777563256","0.35673755779862404","0.6671749353408813"
"93","0.23297876936420878","0.0688154763883824","0.37447935342788696","0.2562020843227704","0.17605859600007534","0.36703819781541824","0.0015268609196905658","0.0006162471670125212","0.0054524641924737285","0.7096237118045489","0.6023973673582077","0.7836703062057495","0.0018355279608450242","0.0005400234658736736","0.0036977639228484315","0.4927941119919221","0.3549927733838558","0.6663492769002914"
"94","0.23265778679297308","0.06845589118788568","0.3743330240249634","0.2559618589778741","0.1759196426719427","0.3659248389303684","0.001038813898719316","0.0003913308818092836","0.0026478830051408814","0.7366637798647085","0.6932841837406158","0.8127998784184456","0.001876320823547228","0.00041001461795531213","0.0033878238226593598","0.4923894790311654","0.35441505908966064","0.6692992672324181"
"95","0.2319785625047525","0.06846358208990783","0.3717774450778961","0.2557751846810182","0.17589032649993896","0.3648433946073055","0.0012863341721627173","0.0003430251589244498","0.002351129543967545","0.7147227438787619","0.6300199031829834","0.8133571445941925","0.0019788106910997344","0.0005335868460991021","0.003298231519294087","0.4910592070470254","0.35168321803212166","0.6675222367048264"
"96","0.23178212165911646","0.067806787708466","0.3713228702545166","0.25582638910661143","0.17539048194885254","0.3637934699654579","0.0011376162470070456","0.0003178992566453027","0.0019492057243561639","0.7544342329104742","0.7112591490149498","0.8270272463560104","0.00210608074363512","0.0007741924491710961","0.0037661255028331444","0.49218225417037803","0.354505505412817","0.6662460044026375"
"97","0.23121441485805028","0.06740421206831075","0.3697674125432968","0.2556927129626274","0.17581220157444477","0.362774133682251","0.0011122356060656012","0.00027134060136242103","0.0020775268702501698","0.7482105530798435","0.6542795524001122","0.7947447374463081","0.0018750492975499542","0.0005133696977281943","0.003299053449056452","0.4925247672945261","0.35994337871670723","0.6728042811155319"
"98","0.2308271237409413","0.06708044781208895","0.36913126707077026","0.25550001580268145","0.17520660161972046","0.36178501322865486","0.0012322398504342575","0.000295698139650215","0.0033396230677941014","0.7316967627654473","0.6548196002840996","0.7727624922990799","0.0017053218815528996","0.00031608054996468127","0.003149634011913922","0.4942492948224147","0.35666079819202423","0.6809627488255501"
"99","0.230031759684453","0.06638170599187021","0.3666234761476517","0.25532486010342836","0.1748967245221138","0.36082518100738525","0.0016448870805495343","0.00033665663171892187","0.00334808174409859","0.7346628432472547","0.6572485342621803","0.7785403579473495","0.001859730880759799","0.00042367292917333543","0.0035900267642142132","0.4955794022728999","0.3538130335509777","0.6894977912306786"
"100","0.22993572866055975","0.06655648313194727","0.3666507303714752","0.2553610910351078","0.1750215981155634","0.35989445075392723","0.001514877058097625","0.00034483303066476116","0.003154332084315164","0.7250532054652771","0.6481180712580681","0.7805862426757812","0.0020851026028552958","0.0011364063248038292","0.0033328721250533732","0.49596297678848106","0.3512169383466244","0.6924537718296051"
"101","0.22961991232631296","0.06572170546211356","0.36644574999809265","0.2550745786478122","0.17515008337795734","0.3589918315410614","0.0015542078369912358","0.00028170619251406085","0.0029776991952011095","0.7297243600090345","0.6797446012496948","0.7925486043095589","0.0019251801625159873","0.00037105522642377764","0.00353879695104696","0.49935263954102993","0.3476179800927639","0.6952996179461479"
"102","0.22902998416395823","0.06480658743128502","0.365366131067276","0.25500977753351134","0.1750632133334875","0.3581163175404072","0.0016347896354958174","0.0002953156384007473","0.003808792422725154","0.7247156550486883","0.644686758518219","0.787215992808342","0.0019083428539425039","0.0004480388161027804","0.003682640325802541","0.5067836288362741","0.3484093174338341","0.6985617280006409"
"103","0.2284997344837001","0.06496056537780402","0.3635121285915375","0.2548792563999693","0.17498774826526642","0.357267826795578","0.001322745932167843","0.00035002017518438933","0.0026987010330360916","0.7351582795381546","0.6932749673724174","0.7806200087070465","0.0018217717836332603","0.0005880639073438942","0.002989024421871324","0.5021016442527374","0.3478553630411625","0.6987377405166626"
"104","0.22815957886982696","0.06462300024765859","0.36275382339954376","0.2546389425794284","0.17477275989949703","0.35644569620490074","0.0015950702175806257","0.0002313237907531272","0.002683323309091585","0.7224828669180473","0.6324372515082359","0.799294475466013","0.0018604890618125717","0.0007403012714348733","0.0032632763895039485","0.5006283254673084","0.3504690043628216","0.6961697414517403"
"105","0.2277955222340143","0.0640566384138392","0.3622962087392807","0.25478300514320534","0.1751090120524168","0.355649434030056","0.0012843112754238014","0.0003580815641076437","0.0027073427997514393","0.7294496806959311","0.668832577764988","0.7750433087348938","0.0016564288810311139","0.0003446169139351696","0.003019112670032143","0.4992419530948003","0.36086469888687134","0.6937009617686272"
"106","0.22741736895473352","0.06386016180618204","0.361860454082489","0.2546251971895496","0.17492808774113655","0.3548782505095005","0.0011938853170542728","0.00030019155175458375","0.002699930678390171","0.7241748981177807","0.655108816921711","0.7763956636190414","0.0015752725024145448","0.0003123817004961893","0.003423488126186352","0.5002942128727833","0.3566584028303623","0.6920757591724396"
"107","0.22725145663222493","0.06362089029640602","0.36060087382793427","0.2545864920442303","0.17475725524127483","0.35413123667240143","0.0013175321522996138","0.0003133361793256232","0.0029136773651941487","0.7430545290311178","0.6699597835540771","0.7986148819327354","0.0013891694627209143","0.00022976829703631147","0.0029674505211973834","0.5036361844589313","0.36828332394361496","0.691793330013752"
"108","0.22662946061856862","0.06363190528300168","0.35900455713272095","0.25452623547365266","0.17503521777689457","0.3534080311655998","0.001215553675644987","0.00021803695874820863","0.002477194152847265","0.7535773360480865","0.6744475290179253","0.7910795249044895","0.001882310345287615","0.0004864459770033136","0.004220802582952817","0.5009312685579062","0.35205262899398804","0.6926576644182205"
"109","0.2267049144278368","0.0624819799400062","0.3608462065458298","0.2545713509122531","0.17528161033988","0.35270825400948524","0.0012052217499286734","0.00023142802820075303","0.00262740438795715","0.7317971270531416","0.6299199312925339","0.7799759060144424","0.001719790724064748","0.00027450683410279453","0.00497868741733079","0.5072071670244137","0.33870404958724976","0.6949933543801308"
"110","0.22627960879894235","0.06237729830439571","0.35882851481437683","0.25443472278614837","0.17470403015613556","0.35203181579709053","0.0010832694134834027","0.0002627389517978632","0.002495981714413834","0.7523408296207587","0.6557921841740608","0.7954598739743233","0.0017059037568694982","0.0005228211666690186","0.0034295402525563175","0.5063592133422693","0.34593112394213676","0.6933824717998505"
"111","0.22564197724928192","0.06182981374934852","0.3571070730686188","0.2543512439976136","0.17491215094923973","0.35137835144996643","0.0009492348025974782","0.00021585438350614692","0.0021538684968878184","0.7505455240607262","0.6554935574531555","0.8121572807431221","0.0014858638626095058","0.0004931158650184184","0.003206824038263365","0.501803807914257","0.3403059355914593","0.6884258687496185"
"112","0.2258122851308301","0.06214156663782305","0.35768719017505646","0.2542169267932574","0.17456415109336376","0.35074689611792564","0.0009559992797660823","0.0002646472483840106","0.0028605997995364476","0.7525115416695675","0.6629843413829803","0.8085248023271561","0.0014063884538369172","0.00026290869573131204","0.003083317300865438","0.5071901734918356","0.353994932025671","0.6867607459425926"
"113","0.22542312716916535","0.06190296659152285","0.3565496504306793","0.254287854457895","0.17457319237291813","0.35013647750020027","0.0007520636050405495","0.00025081553030759096","0.002177709836244022","0.7562600672245026","0.7039849758148193","0.8126059845089912","0.0015797945359353092","0.0002690206601982936","0.0030605061661884217","0.5067168107877175","0.3440251275897026","0.6871588602662086"
"114","0.22525736971580593","0.06152485087245917","0.3562089651823044","0.25428735713164013","0.17457250878214836","0.34954705834388733","0.0007002625415436898","0.00028758558723244017","0.0016826131737456532","0.7588586223622164","0.7052747756242752","0.8164746537804604","0.0016202219410360156","0.0004309458745410666","0.002803920707625078","0.5092906448990107","0.35558072105050087","0.6884132623672485"
"115","0.22508928637004658","0.061042258757159865","0.3572561740875244","0.25418302044272423","0.1747958716005087","0.34897828474640846","0.0005636541638134492","0.00026225895063752044","0.001656241333045119","0.7815443444997072","0.7638196125626564","0.8221383765339851","0.0016676529367364173","0.0002464165081619285","0.0027785677972565117","0.507697315265735","0.36065154895186424","0.690500795841217"
"116","0.2243954093156254","0.06045495761598615","0.3535769283771515","0.2541029918938875","0.17458520457148552","0.3484295718371868","0.0006256776382501465","0.00019925052459127202","0.0013192723348258366","0.7838744719823202","0.7166638374328613","0.828482523560524","0.001500953589365608","0.0003239016223233193","0.0029740958162364608","0.5065103073914846","0.3565426357090473","0.6919503137469292"
"117","0.22440324615969176","0.060472473636162365","0.35520216822624207","0.25404538959264755","0.17491617798805237","0.3479011207818985","0.0006570711207016512","0.0001873391234896969","0.0016031743828619734","0.7870898451656103","0.7443698197603226","0.8262837901711464","0.0014454998158166023","0.0002894406716222875","0.0031551967179196993","0.506349324559172","0.35530101135373116","0.6943621635437012"
"118","0.22387806915076025","0.059900603974037035","0.3533174991607666","0.25408649382491905","0.17479193955659866","0.3473922424018383","0.001089435831978999","0.00021950357454443293","0.004730682713173553","0.7989460254708926","0.7609237432479858","0.8209397569298744","0.0013162041775322756","0.00019034471915801987","0.0027809300665741976","0.509791107227405","0.3490080200135708","0.6976114362478256"
"119","0.22373086359644126","0.05978577307981553","0.3534385859966278","0.2539891212557753","0.1752416417002678","0.34690283983945847","0.0008568665285523751","0.00021174033126953874","0.00274668918621455","0.7976132457455","0.7154467329382896","0.8766764104366302","0.0012193062944650494","0.00018850000612604032","0.0029772032459941524","0.5168168793121973","0.3607516624033451","0.7013129144906998"
"120","0.22391438692062837","0.060004307774545476","0.3536894619464874","0.2539513632655144","0.17507033795118332","0.3464324362576008","0.0009735944467709766","0.0003290551763451991","0.0017534881848431522","0.7794422569374243","0.7253270074725151","0.81056047976017","0.0011868865521333335","0.0001745569534250535","0.0028412484544925137","0.51823139252762","0.3613039590418339","0.7052199169993401"
"121","0.2235374347825572","0.05963466669560122","0.35323697328567505","0.25383973214775324","0.17493190988898277","0.3459807522594929","0.0015113011648392747","0.00026577221069601364","0.003941948087283111","0.7746676144500574","0.6588259786367416","0.8567196875810623","0.001566560696996608","0.00017711144755594432","0.002927875432125946","0.51560735826691","0.347893588244915","0.7089520543813705"
"122","0.2233781142855199","0.05929669987061899","0.35239535570144653","0.2539006229490042","0.17495023645460606","0.34554706513881683","0.0014154889566412013","0.0003332778349951176","0.0037220849418580265","0.7704439169416825","0.639883179217577","0.8424714356660843","0.001491091965194487","0.00019706612511072308","0.0025836519094832675","0.5159143693745136","0.3532766215503216","0.7116689160466194"
"123","0.2230878159618206","0.05903541235079011","0.3511298596858978","0.2537832384308179","0.17475462704896927","0.3451312482357025","0.0015750620875707086","0.00021015207857999485","0.00424318886029401","0.7581007834523916","0.634505707770586","0.8186118975281715","0.001398808175422036","0.000252321595326066","0.002705175571385252","0.5179076051960388","0.3571350499987602","0.7119618877768517"
"124","0.2229816526068619","0.0590382278394356","0.3510999083518982","0.2537992087503274","0.17489810474216938","0.34473325684666634","0.0013122862183942818","0.00014357189346420846","0.0032624774034565414","0.7752436877538761","0.6585736162960529","0.8244964927434921","0.0015903504585035994","0.00014153260781313293","0.0032870381896140865","0.5169416132072607","0.35914597287774086","0.7119988724589348"
"125","0.22254304469994748","0.058804296975513155","0.3494815230369568","0.25373529953261215","0.1749409008771181","0.344353087246418","0.001602232416194743","0.00011546366814790028","0.004057073189012174","0.7697952917466561","0.5958065874874592","0.8405294567346573","0.0015043990980562168","0.00014856238703941926","0.003118640050134875","0.5133233778178692","0.34399792924523354","0.7127205580472946"
"126","0.22236510866435524","0.05844583905054082","0.3503185361623764","0.2537530117357771","0.17510093934834003","0.34399037808179855","0.0016709146773525184","0.00008382846499443986","0.004302667188200969","0.776181141535441","0.6491492688655853","0.8382354006171227","0.001244330749394572","0.00014769233894185163","0.0027465632958292648","0.5181149691343307","0.3534981310367584","0.7137690111994743"
"127","0.222429270233765","0.05870301248974723","0.35009904205799103","0.2537119338909785","0.17540659755468369","0.3436446227133274","0.0013273175246648848","0.00009769325515662786","0.003270403523596802","0.7812033127993345","0.6485236398875713","0.839771568775177","0.0012385413478391675","0.0001574997731950134","0.0026329120916127866","0.522589024156332","0.3681824579834938","0.7147483378648758"
"128","0.22236407109328526","0.058388929559494096","0.35040463507175446","0.2537633382404844","0.17546984367072582","0.3433157615363598","0.001035144493135422","0.00016915927179590135","0.002815291002791907","0.7978715474406878","0.6976243928074837","0.8454398736357689","0.0015534581905981045","0.0001311106352659408","0.002515449925562829","0.5157938444366058","0.36262698844075203","0.7158327251672745"
"129","0.22207255300399875","0.05793425179481935","0.34939759969711304","0.25358480649689835","0.175448190420866","0.3430034890770912","0.0014647461133412733","0.0001448344501113752","0.003951920987414529","0.7788304289182028","0.6681963428854942","0.8509944677352905","0.0013519655665111714","0.00013578552898252383","0.002565766859072237","0.5168489366769791","0.3679535649716854","0.7167645692825317"
"130","0.22199818296558993","0.05827282165451873","0.34856073558330536","0.253670332642893","0.17548981867730618","0.3427075631916523","0.0009868757232355024","0.00011237605485803215","0.002308342972745387","0.776870829363664","0.640406034886837","0.8559480533003807","0.0013360706252034274","0.00013351323650567792","0.0029211790538643694","0.516028618440032","0.36471187323331833","0.7178991958498955"
"131","0.22160632865265414","0.05743905292194095","0.3487020581960678","0.2535598361864686","0.17532935552299023","0.3424275405704975","0.0009261496567084202","0.00008838189283518918","0.002452388729060268","0.7710179525117079","0.668987013399601","0.859795443713665","0.0010977328581415553","0.0001448497969249729","0.0026777019442986967","0.5219279763599237","0.3746497184038162","0.7193423062562943"
"132","0.22148022983799417","0.057396460880639315","0.3480485528707504","0.2535344995558262","0.1754768267273903","0.342163372784853","0.0007311188316247141","0.00006519985592084205","0.0023796566113430473","0.7878006398677826","0.6283116340637207","0.8945856615900993","0.0013149199562547604","0.00013405380377662368","0.0025894022299574665","0.5217176675796509","0.36328375339508057","0.7209852263331413"
"133","0.2215676086964025","0.05792628120121767","0.3480443209409714","0.25353869268049795","0.1757159810513258","0.3419147953391075","0.000898331157527298","0.00007337914666787983","0.0025820498448535264","0.7950420702497164","0.6322532072663307","0.8636136874556541","0.0015253585290258616","0.00011491756959003396","0.002675980494707886","0.5236913586656252","0.36891940981149673","0.7226958498358727"
"134","0.2215220538642144","0.05740405694186259","0.34848175942897797","0.2535667307674885","0.1757594421505928","0.3416818827390671","0.0009252067202133136","0.00007625884479369103","0.0037565942999836484","0.804471972088019","0.682293601334095","0.8891359493136406","0.0013882703929044334","0.0001252490546903573","0.002909265102323634","0.5153075456619263","0.36486704275012016","0.7243933230638504"
"135","0.22128143114870227","0.057290413517424525","0.3472554683685303","0.25351937549809617","0.1754814274609089","0.34146442636847496","0.0006854831148118438","0.000047131188953894056","0.0028763269635049887","0.8001264041910569","0.7188004478812218","0.8710482344031334","0.0012692549552685668","0.0001135401071223896","0.0027043652646903645","0.5168324944873651","0.3593057952821255","0.7260294035077095"
"136","0.22135546840350848","0.05732633043482578","0.3471516817808151","0.25350487728913623","0.17567328177392483","0.3412623330950737","0.0004443263151247076","0.00007125970803047364","0.0015655468639824675","0.805982880294323","0.7169245555996895","0.8906579613685608","0.0013865088178117383","0.00011331967107253149","0.002787510677342443","0.5186618162939945","0.36833711713552475","0.7276532128453255"
"137","0.22144472899401013","0.05689218750210117","0.34841589629650116","0.2535174765313665","0.17580828443169594","0.3410753645002842","0.0003820429874536873","0.000057880799301658825","0.0012222341851575432","0.820995947966973","0.760732389986515","0.8781551420688629","0.0015465672980995609","0.00011280449689365923","0.002767756404233074","0.5212460613499085","0.36526864022016525","0.7290830388665199"
"138","0.2211391204572466","0.05686927057481069","0.3474286198616028","0.25348827335983515","0.1757708080112934","0.3409034013748169","0.0004373640753965733","0.0000649460416752845","0.0014258762823387214","0.80875349479417","0.7404343783855438","0.8594071865081787","0.0011250168861229272","0.0001194820724776946","0.0029621582909071255","0.5229314925769964","0.36348801851272583","0.7302782386541367"
"139","0.2209585530052626","0.0565014333537907","0.3465789258480072","0.2534549655392766","0.17566671781241894","0.3407464288175106","0.0003729399213839373","0.00005046709117907865","0.0011660180631045695","0.8244295169909795","0.7376072108745575","0.8953145071864128","0.001339837808200687","0.00010057061081170104","0.0026348903147434795","0.5249039394160112","0.3666108660399914","0.7314814999699593"
"140","0.22076970630948492","0.056666082535073055","0.3456931561231613","0.2534514057139556","0.17569416016340256","0.3406044840812683","0.0002942734957426823","0.00003059934126883641","0.0012025539627567347","0.8269369620829821","0.7668990939855576","0.865933358669281","0.001155327099760003","0.00010022741844295524","0.002822109344843549","0.5261077899485826","0.36512231081724167","0.732684388756752"
"141","0.2209054530885054","0.0561922526643645","0.3468705266714096","0.25348336684207123","0.17582820355892181","0.34047720581293106","0.00028738352874615834","0.000027575688916061025","0.0010156800388672602","0.8403656904896101","0.7473270148038864","0.9472531005740166","0.0012036864461008616","0.0000981467092060484","0.002478404270536132","0.5265959234287342","0.37909743934869766","0.7338252142071724"
"142","0.2206104037528663","0.05678664980684039","0.34542663395404816","0.2535247861718138","0.17588436976075172","0.3403646908700466","0.0005469060060917843","0.000020751552467247946","0.0023743198490337293","0.824469618499279","0.7218868061900139","0.9005074724555016","0.0013050942348290934","0.00009457940541324206","0.002524961278530152","0.5269422233104706","0.37788351252675056","0.7349501699209213"
"143","0.22050496522798554","0.056418519058405496","0.34602881968021393","0.2534832429761688","0.17585797235369682","0.34026672318577766","0.0006782293864283952","0.00010004872534149658","0.002193776443180455","0.8425954754153887","0.7652049586176872","0.9184273481369019","0.0015263204698414904","0.00009932021930580959","0.002868223928977949","0.5229817610234022","0.36328450962901115","0.7361243665218353"
"144","0.22051491691708902","0.05660141091927779","0.3455069065093994","0.25341500869641703","0.17580749467015266","0.3401833102107048","0.0009183118163914372","0.00003178259808984356","0.0031488398095202035","0.830371563633283","0.6479063630104065","0.9296822473406792","0.0014218164599998926","0.00009318238517153077","0.0029236648338805287","0.5254221875220537","0.36573975160717964","0.7372602596879005"
"145","0.2204931571090587","0.0563359696337645","0.34529909491539","0.25347303164501983","0.1758693102747202","0.34011442959308624","0.0008920455358094715","0.000021620210418404895","0.003644731548047275","0.8531250357627869","0.7394583523273468","0.9550729617476463","0.0013801107239223753","0.00009055111513589509","0.0027103568646852042","0.5253004692494869","0.3718273416161537","0.7383299320936203"
"146","0.2204802200512762","0.055830246185977685","0.34609009325504303","0.2534768031910062","0.17588919959962368","0.3400600999593735","0.0009318345633281734","0.000016694576662043153","0.0037196443430037173","0.8560609693328539","0.7121539041399956","0.9807574301958084","0.0015655320044212502","0.00008923613495426252","0.0030633513924578646","0.5214806565394005","0.35806750878691673","0.7393152862787247"
"147","0.22062711029962145","0.05632957075756016","0.3460471034049988","0.25347131708015996","0.17586269415915012","0.3400202728807926","0.0008969922390549074","0.00004837362689613656","0.0032737959069347004","0.837490706394116","0.6756639331579208","0.9393896907567978","0.0015612568365650972","0.0000927553883229848","0.002493402389884866","0.5187571961432695","0.36326655372977257","0.7402901276946068"
"148","0.22050011301372976","0.05604925866928889","0.34589946269989014","0.25345725286751986","0.17585924081504345","0.339994914829731","0.0008263609532506111","0.000019255896420742958","0.0024887378946763902","0.8320816134413084","0.6815467923879623","0.891155019402504","0.001697718675155122","0.0000877875427249819","0.0027350749646201157","0.5203678328543901","0.35430821031332016","0.7412700951099396"
"149","0.22068104412701492","0.05650290498416201","0.3467319458723068","0.2534567064916094","0.17585262097418308","0.33998405933380127","0.0005240260466498707","0.0000224744359554409","0.0013417545523480455","0.8657633898158869","0.7160648480057716","1.0213217586278915","0.0016316343012136973","0.00008598826389061287","0.002623045303705943","0.524338848888874","0.37399205565452576","0.7423678040504456"
