"Step","model_name_or_path: bert - train_acc(epoch)","model_name_or_path: bert - train_acc(epoch)__MIN","model_name_or_path: bert - train_acc(epoch)__MAX","model_name_or_path: bert - valid_acc(epoch)","model_name_or_path: bert - valid_acc(epoch)__MIN","model_name_or_path: bert - valid_acc(epoch)__MAX","model_name_or_path: cnnlstm - train_acc(epoch)","model_name_or_path: cnnlstm - train_acc(epoch)__MIN","model_name_or_path: cnnlstm - train_acc(epoch)__MAX","model_name_or_path: cnnlstm - valid_acc(epoch)","model_name_or_path: cnnlstm - valid_acc(epoch)__MIN","model_name_or_path: cnnlstm - valid_acc(epoch)__MAX","model_name_or_path: bilstm - train_acc(epoch)","model_name_or_path: bilstm - train_acc(epoch)__MIN","model_name_or_path: bilstm - train_acc(epoch)__MAX","model_name_or_path: bilstm - valid_acc(epoch)","model_name_or_path: bilstm - valid_acc(epoch)__MIN","model_name_or_path: bilstm - valid_acc(epoch)__MAX"
"82","0.3524378160877209","0.11864406779661017","0.8547939778129953","0.31355068772287314","0.16709118695873662","0.6372898624554254","0.9985331455908315","0.9944532488114105","1","0.5087451180166411","0.31584309730005095","0.6362710137544575","0.9960107613409961","0.9925571654969436","0.9988681380871534","0.49787739853965024","0.19969434538970962","0.6576668364747835"
"83","0.3572844122693308","0.14124293785310735","0.8560674666062938","0.31372049583970113","0.16709118695873662","0.6423841059602649","0.9985661646362383","0.9950192438306543","1","0.5090847342502972","0.3138053998981151","0.6377992868059094","0.9964485654348539","0.9936042562825447","1","0.4939718118526066","0.1986754966887417","0.6556291390728477"
"84","0.3551293062771879","0.12429378531073447","0.8564919628707267","0.3141450161317711","0.16709118695873662","0.6413652572592969","0.9987265405688275","0.9965474303826126","1","0.5112073357106469","0.31023942944472743","0.6367804381049414","0.9958551020335672","0.9921326692325108","0.9975947934352009","0.499320767532688","0.2195618950585838","0.6546102903718798"
"85","0.355224534212135","0.12146892655367232","0.8573975549015168","0.3141450161317711","0.16709118695873662","0.6388181355068773","0.9990944346620517","0.997056825899932","1","0.5095092545423671","0.3143148242485991","0.6403464085583291","0.9962599111055761","0.992755263753679","1","0.5027169298692478","0.22210901681100356","0.6617422312786552"
"86","0.35362434860535025","0.11016949152542373","0.8593502377179081","0.31465444048225505","0.16709118695873662","0.6439123790117167","0.9994010126281913","0.9987266553480475","1","0.5080658855493293","0.3127865511971472","0.6372898624554254","0.9963023367084617","0.9925288657459814","1","0.4988113431822041","0.22465613856342334","0.6535914416709119"
"87","0.3576699658943225","0.12994350282485875","0.8589823409553996","0.31372049583970113","0.16709118695873662","0.6383087111563933","0.9992453720057518","0.9979624179307222","1","0.5084904058413993","0.31329597554763117","0.6418746816097809","0.9961475114392364","0.9933778582748471","0.9991511035653651","0.49889624724061804","0.2312786551197147","0.6530820173204279"
"88","0.362776005143247","0.13559322033898305","0.8638498981208965","0.31465444048225505","0.16709118695873662","0.6398369842078452","0.998943486641215","0.9947362463210324","1","0.5076413652572592","0.31125827814569534","0.6337238920020377","0.9972597395453427","0.9931514602671496","1","0.5008490405841399","0.22975038206826287","0.6586856851757514"
"89","0.3550849811392867","0.11581920903954802","0.8619821145573919","0.314994056715911","0.16709118695873662","0.6372898624554254","0.9974388992307635","0.9868972153045054","1","0.5074715571404314","0.3066734589913398","0.6434029546612328","0.9966938059196352","0.9932929590219606","1","0.5033112582781457","0.2312786551197147","0.6561385634233317"
"90","0.3580986990818776","0.11581920903954802","0.8654912836767037","0.3154185770079809","0.16709118695873662","0.6413652572592969","0.9989435213419094","0.9968021281412723","1","0.5061130922058074","0.30412633723892","0.6474783494651044","0.996373941478344","0.9941136517998641","0.9977362761743067","0.5084055017829852","0.23025980641874683","0.6602139582272033"
"91","0.36202553734151116","0.1384180790960452","0.8656044826805525","0.315163864832739","0.16709118695873662","0.6367804381049414","0.9993114100965652","0.9985851726089418","1","0.509848870776023","0.30412633723892","0.6439123790117167","0.9962976387682906","0.9930948607652252","1","0.5069621327899473","0.228222109016811","0.6658176260825267"
"92","0.35853825666923655","0.11299435028248588","0.8680099615123387","0.31567328918322296","0.16709118695873662","0.6413652572592969","0.9988020199178141","0.9959814353633688","1","0.5049244353880115","0.3056546102903719","0.6388181355068773","0.9969814987001439","0.9938872537921666","1","0.5050942435048394","0.22312786551197147","0.6627610799796231"
"93","0.3637723540579692","0.1327683615819209","0.8695947475662215","0.314909152657497","0.16709118695873662","0.6377992868059094","0.9986369193522121","0.9934344577767715","1","0.5034810663949737","0.3076923076923077","0.6352521650534896","0.9971748536388771","0.9928967625084899","1","0.5035659704533877","0.22567498726439122","0.6597045338767193"
"94","0.3636066616803931","0.11864406779661017","0.8718304278922345","0.31592800135846494","0.16709118695873662","0.6383087111563933","0.9992830916606138","0.9972266244057052","1","0.5069621327899474","0.3031074885379521","0.6342333163525217","0.9970192236935743","0.9934627575277337","1","0.5057734759721514","0.22771268466632705","0.6632705043301069"
"95","0.36167067957984056","0.1271186440677966","0.8708399366085579","0.31575819324163695","0.16709118695873662","0.6393275598573612","0.9991416249372133","0.9975947934352009","1","0.5030565461029036","0.30412633723892","0.6418746816097809","0.9968447192397777","0.9938306542902422","1","0.5064527084394634","0.23280692817116658","0.6612328069281712"
"96","0.36390313518434386","0.12146892655367232","0.872339823409554","0.31567328918322296","0.16709118695873662","0.6377992868059094","0.9993349932223672","0.99830220713073","1","0.5014433689930379","0.30361691288843606","0.6296484971981661","0.9960901392926448","0.9926420647498302","1","0.5039904907454577","0.22975038206826287","0.652572592969944"
"97","0.3662265818006722","0.1271186440677966","0.8739529092143989","0.315418577007981","0.16709118695873662","0.6383087111563933","0.9992453826828885","0.9985851726089418","1","0.5083205977245712","0.30616403464085584","0.6449312277126846","0.9966655141765255","0.9937740547883178","1","0.5080658855493293","0.22669383596535914","0.6627610799796231"
"98","0.36806190076076534","0.14124293785310735","0.872792619424949","0.31575819324163695","0.16709118695873662","0.6383087111563933","0.9993491484364166","0.9980192416525184","1","0.5040753948038715","0.30412633723892","0.6449312277126846","0.9969437843838503","0.9940853520489019","1","0.510528103243335","0.228222109016811","0.6642893530310748"
"99","0.3694202781298139","0.14124293785310735","0.8752829975096219","0.315248768891153","0.16709118695873662","0.6347427407030056","0.9990519957127453","0.9975096219153271","1","0.5075564611988453","0.30259806418746815","0.6444218033622007","0.9969248938596511","0.9933778582748471","1","0.5050942435048396","0.22109016811003565","0.6693835965359144"
"100","0.3616246863655323","0.12429378531073447","0.8749151007471134","0.315248768891153","0.16709118695873662","0.6357615894039735","0.9991604727528652","0.9981888159384198","1","0.510273391068093","0.30820173204279167","0.6408558329088131","0.9962607291280744","0.9936325560335069","0.9977362761743067","0.5046697232127696","0.22669383596535914","0.6617422312786552"
"101","0.3665357980149159","0.11864406779661017","0.8772356803260132","0.315163864832739","0.16709118695873662","0.6372898624554254","0.9991793339149383","0.9980190174326465","1","0.5064527084394633","0.31329597554763117","0.6347427407030056","0.9966749207340045","0.9929816617613765","1","0.5090847342502972","0.23025980641874683","0.6653082017320427"
"102","0.36806939909674447","0.11581920903954802","0.8799241566674213","0.315333672949567","0.16709118695873662","0.6372898624554254","0.9988444962370995","0.9971703452178834","1","0.5089998301918831","0.31227712684666326","0.6265919510952623","0.9966466450065999","0.993349558523885","1","0.5045848191543555","0.228222109016811","0.6591951095262354"
"103","0.37054215235034443","0.1271186440677966","0.878537468870274","0.31439972830701307","0.16709118695873662","0.6362710137544575","0.9992312381459758","0.9985851726089418","1","0.5097639667176092","0.30718288334182375","0.6337238920020377","0.9966277918523794","0.9940570522979397","1","0.5044150110375275","0.22567498726439122","0.6576668364747835"
"104","0.3678918200799841","0.1271186440677966","0.8798392574145347","0.31592800135846494","0.16709118695873662","0.6398369842078452","0.9989482326285013","0.997792619424949","1","0.5101884870096791","0.3066734589913398","0.6383087111563933","0.9966324951311188","0.9940570522979397","1","0.5078111733740873","0.23076923076923078","0.6642893530310748"
"105","0.3720805714901326","0.12429378531073447","0.8802920534299298","0.31482424859908303","0.16709118695873662","0.6383087111563933","0.9990236852846462","0.9974247226624405","1","0.5102733910680931","0.30259806418746815","0.6454406520631686","0.9967221216863025","0.9939155535431288","1","0.5040753948038716","0.23076923076923078","0.6556291390728477"
"106","0.37427512393779655","0.13559322033898305","0.88119764546072","0.31584309730005095","0.16709118695873662","0.6393275598573612","0.9992265028358261","0.9977077201720624","1","0.5095092545423672","0.30056036678553233","0.6530820173204279","0.9972833226711445","0.9934061580258093","1","0.5075564611988452","0.2358634742740703","0.6581762608252675"
"107","0.37031054801694324","0.12994350282485875","0.8808297486982114","0.315163864832739","0.16709118695873662","0.6372898624554254","0.9991651813701731","0.9973964229114783","1","0.5067074206147054","0.3031074885379521","0.6352521650534896","0.9975002900978055","0.9940004527960153","1","0.5091696383087111","0.23993886907794193","0.6581762608252675"
"108","0.37198554375149945","0.1271186440677966","0.8804901516866651","0.315333672949567","0.16709118695873662","0.6383087111563933","0.9990095487555862","0.9979058184287978","1","0.5091696383087112","0.3087111563932756","0.6398369842078452","0.9963966638731007","0.9919062712248132","1","0.5071319409067753","0.23433520122261844","0.6576668364747835"
"109","0.3717270514922611","0.12429378531073447","0.8846502150781073","0.315418577007981","0.16709118695873662","0.6383087111563933","0.9991698873181968","0.9972832239076296","1","0.5093394464255391","0.30973000509424353","0.6423841059602649","0.9967126617431399","0.9907459814353634","1","0.5049244353880115","0.22873153336729496","0.6510443199184921"
"110","0.3703115041635878","0.11016949152542373","0.8837729227982793","0.315078960774325","0.16709118695873662","0.6357615894039735","0.9993349585216728","0.9975662214172515","1","0.5131601290541689","0.3092205807437596","0.6367804381049414","0.9969862046481678","0.9928967625084899","1","0.5095092545423671","0.2312786551197147","0.6597045338767193"
"111","0.37381089637355025","0.1271186440677966","0.8858105048675572","0.31567328918322296","0.16709118695873662","0.6388181355068773","0.9993255359484886","0.9981322164364954","1","0.509679062659195","0.3066734589913398","0.6444218033622007","0.9970106138043203","0.993943853294091","0.9988681380871534","0.5099337748344371","0.24248599083036168","0.6607233825776873"
"112","0.3747124937074475","0.12429378531073447","0.8860935023771791","0.31567328918322296","0.16709118695873662","0.6403464085583291","0.9994340129886088","0.99793411817976","1","0.510188487009679","0.3056546102903719","0.6418746816097809","0.9973305049384534","0.9940853520489019","1","0.5087451180166412","0.24910850738665308","0.6576668364747835"
"113","0.368930538542624","0.12429378531073447","0.8846502150781073","0.3163525216505349","0.16709118695873662","0.6403464085583291","0.9995094789911746","0.9981039166855332","1","0.509848870776023","0.30616403464085584","0.6449312277126846","0.9973870910939567","0.9941702513017886","1","0.5106130073017491","0.2511462047885889","0.6647987773815588"
"114","0.3684723707059056","0.1271186440677966","0.8856973058637084","0.3161827135337069","0.16709118695873662","0.6347427407030056","0.9995991002077899","0.9985284129499661","1","0.5070470368483614","0.29903209373408046","0.6342333163525217","0.996939065089406","0.9942551505546752","1","0.5059432840889795","0.25063678043810494","0.6586856851757514"
"115","0.3756345488877835","0.1327683615819209","0.8874518904233643","0.31669213788419087","0.16709118695873662","0.6398369842078452","0.9997028579534654","0.998669911704777","1","0.5090847342502972","0.2980132450331126","0.6357615894039735","0.9971890302072001","0.9948494453248812","1","0.5078111733740872","0.25267447784004077","0.6556291390728477"
"116","0.3763804422150525","0.14689265536723164","0.8879329861897215","0.3162676175921209","0.16709118695873662","0.6362710137544575","0.9996462691286778","0.9988397102105502","1","0.5094243504839531","0.30361691288843606","0.6291390728476821","0.9973918264041065","0.9946230473171837","1","0.5087451180166412","0.25267447784004077","0.6586856851757514"
"117","0.37667767433861793","0.12994350282485875","0.8885555807108897","0.3164374257089489","0.16709118695873662","0.6372898624554254","0.9995708111339644","0.9987548109576636","1","0.5092545423671252","0.30616403464085584","0.6362710137544575","0.997372933210623","0.9937174552863934","1","0.510273391068093","0.25063678043810494","0.6607233825776873"
"118","0.3785232872800773","0.14124293785310735","0.889913968757075","0.31567328918322296","0.16709118695873662","0.6352521650534896","0.9990708408591132","0.9953871405931628","1","0.5072168449651894","0.30616403464085584","0.6383087111563933","0.9976229143441225","0.9947079465700702","1","0.5093394464255392","0.250127356087621","0.6622516556291391"
"119","0.3777836992544817","0.1384180790960452","0.8896026714964909","0.31567328918322296","0.16709118695873662","0.6357615894039735","0.9993632796269084","0.9976228209191759","1","0.5093394464255391","0.30973000509424353","0.6372898624554254","0.9977832689224382","0.9943683495585239","1","0.5091696383087111","0.24910850738665308","0.6581762608252675"
"120","0.3729442530898854","0.12429378531073447","0.8885272809599275","0.31575819324163695","0.16709118695873662","0.6367804381049414","0.999415157165104","0.9985001131990039","1","0.5067074206147053","0.3066734589913398","0.6408558329088131","0.9978492883282623","0.9947928458229568","1","0.510867719476991","0.250127356087621","0.6642893530310748"
"121","0.37642163415622215","0.13559322033898305","0.8916119538148064","0.315248768891153","0.16709118695873662","0.6337238920020377","0.9988114371524298","0.9964342313787639","1","0.5086602139582271","0.3066734589913398","0.6408558329088131","0.9972503249800114","0.9945947475662215","1","0.510358295126507","0.24859908303616912","0.6693835965359144"
"122","0.37547050924954095","0.12994350282485875","0.8910176590446004","0.315163864832739","0.16709118695873662","0.6332144676515538","0.9986840962809526","0.9954720398460494","1","0.5082356936661572","0.31023942944472743","0.630667345899134","0.9974201208165003","0.9951324428345031","1","0.5066225165562913","0.24707080998471728","0.6627610799796231"
"123","0.3801779219410573","0.1440677966101695","0.8913006565542223","0.315503481066395","0.16709118695873662","0.6337238920020377","0.9985378862395496","0.9955852388498981","1","0.5115469519443029","0.3076923076923077","0.6388181355068773","0.9976889470963677","0.994821145573919","1","0.5073866530820174","0.250127356087621","0.6602139582272033"
"124","0.37458316055463964","0.1327683615819209","0.8914704550599954","0.3162676175921209","0.16709118695873662","0.6372898624554254","0.9987595809685077","0.9963210323749151","1","0.5108677194769911","0.304635761589404","0.6444218033622007","0.9973871017710936","0.993943853294091","1","0.5093394464255392","0.25420275089149263","0.6591951095262354"
"125","0.3755618866289416","0.12429378531073447","0.8926590446004076","0.31592800135846494","0.16709118695873662","0.6357615894039735","0.9984718775108622","0.9952456418383518","1","0.5088300220750552","0.30259806418746815","0.6403464085583291","0.9975333118124965","0.9940287525469775","1","0.5084904058413993","0.25522159959246055","0.6678553234844625"
"126","0.37870668922718886","0.1271186440677966","0.8929420421100295","0.31592800135846494","0.16709118695873662","0.6367804381049414","0.9983256621308909","0.9949060448268056","1","0.5085753098998131","0.3031074885379521","0.6408558329088131","0.9975239025857334","0.9950192438306543","1","0.5070470368483614","0.2531839021905247","0.6632705043301069"
"127","0.38182645149667804","0.13559322033898305","0.8935080371292733","0.315418577007981","0.16709118695873662","0.6337238920020377","0.9988397689348023","0.9968873797396718","1","0.5091696383087112","0.3031074885379521","0.6403464085583291","0.9977832689224382","0.9948777450758434","1","0.509763966717609","0.2536933265410087","0.6632705043301069"
"128","0.3816613642774969","0.13559322033898305","0.8929137423590673","0.315333672949567","0.16709118695873662","0.6337238920020377","0.9990991806493382","0.9970288624787776","1","0.5102733910680931","0.3020886398369842","0.6362710137544575","0.997481436943585","0.9951041430835409","1","0.509679062659195","0.2536933265410087","0.6591951095262354"
"129","0.38236329137248265","0.1384180790960452","0.8946683269187231","0.315248768891153","0.16709118695873662","0.6327050433010698","0.9989293874821334","0.9967458970005659","1","0.5093394464255391","0.30361691288843606","0.6372898624554254","0.9976512221029372","0.9947928458229568","1","0.5112922397690609","0.25674987264391236","0.6602139582272033"
"130","0.37518783137539","0.11299435028248588","0.8925741453475209","0.315418577007981","0.16709118695873662","0.6321956189505858","0.9991180418114113","0.9973118279569892","1","0.5083205977245712","0.304635761589404","0.6347427407030056","0.9976983830159725","0.9945664478152593","1","0.5086602139582271","0.25776872134488027","0.6586856851757514"
"131","0.3794605452554014","0.1460101867572156","0.8955173194475888","0.314994056715911","0.16709118695873662","0.630667345899134","0.9993680069292056","0.9981607243916242","1","0.510952623535405","0.304635761589404","0.6352521650534896","0.99809927480033","0.994821145573919","1","0.5106130073017491","0.2582781456953642","0.6612328069281712"
"132","0.38032996825923227","0.14124293785310735","0.8948098256735341","0.31558838512480897","0.16709118695873662","0.6332144676515538","0.9994057532769093","0.9974533106960951","1","0.5099337748344371","0.304635761589404","0.63015792154865","0.9977974454907611","0.9951324428345031","1","0.5126507047036849","0.25522159959246055","0.6586856851757514"
"133","0.37977260982208433","0.1440677966101695","0.8947249264206475","0.315418577007981","0.16709118695873662","0.6342333163525217","0.99943874296019","0.9977643196739868","1","0.5079809814909152","0.30412633723892","0.6337238920020377","0.9976087751457782","0.9949060448268056","1","0.5110375275938189","0.2562404482934284","0.6597045338767193"
"134","0.37665144572597514","0.12429378531073447","0.8959418157120217","0.31584309730005095","0.16709118695873662","0.6347427407030056","0.9992925115645136","0.9962644328729907","1","0.5107828154185771","0.3000509424350484","0.6474783494651044","0.9973965296828459","0.9940570522979397","1","0.5125658006452708","0.2547121752419766","0.6576668364747835"
"135","0.3766318332735084","0.1271186440677966","0.8962248132216436","0.31558838512480897","0.16709118695873662","0.6342333163525217","0.9994245824075723","0.9972832239076296","1","0.5101035829512651","0.304635761589404","0.6388181355068773","0.9974955921576346","0.9949060448268056","1","0.5130752249957548","0.25522159959246055","0.6627610799796231"
"136","0.3771206862059268","0.1327683615819209","0.8951777224360425","0.3163525216505349","0.16709118695873662","0.6357615894039735","0.9996556997097144","0.9987548109576636","1","0.5093394464255391","0.30157921548650024","0.6362710137544575","0.9974484312445994","0.9943966493094861","1","0.5146884021056206","0.25674987264391236","0.6627610799796231"
"137","0.38248204705689526","0.15082059988681382","0.895092823183156","0.31592800135846494","0.16709118695873662","0.6337238920020377","0.999858501245189","0.9992076069730587","1","0.511546951944303","0.304635761589404","0.6408558329088131","0.997014549776961","0.9947928458229568","1","0.5094243504839532","0.25776872134488027","0.6571574121242996"
"138","0.37911726784386496","0.1271186440677966","0.8959418157120217","0.3162676175921209","0.16709118695873662","0.6347427407030056","0.9998160516187458","0.9990095087163233","1","0.5089998301918831","0.3056546102903719","0.6367804381049414","0.9980002176641097","0.9940853520489019","1","0.5104431991849211","0.2582781456953642","0.6561385634233317"
"139","0.3804864455891594","0.1384180790960452","0.8971304052524338","0.31592800135846494","0.16709118695873662","0.6357615894039735","0.9997736046615867","0.9988397102105502","1","0.5094243504839531","0.30361691288843606","0.6260825267447784","0.9977738410106859","0.9947645460719946","1","0.5091696383087111","0.25776872134488027","0.6510443199184921"
"140","0.37967059489277305","0.1384180790960452","0.8976964002716776","0.31558838512480897","0.16709118695873662","0.6321956189505858","0.9998254848690665","0.9989529092143989","1","0.511971472236373","0.3056546102903719","0.6332144676515538","0.9978304431818944","0.9948494453248812","1","0.510528103243335","0.2587875700458482","0.6474783494651044"
"141","0.3778588910898919","0.12429378531073447","0.8969040072447363","0.31601290541687893","0.16709118695873662","0.6352521650534896","0.9998396347445476","0.9990944079692099","1","0.510867719476991","0.30412633723892","0.6352521650534896","0.9979200350363836","0.9950192438306543","1","0.510443199184921","0.26031584309730005","0.6541008660213958"
"142","0.38032293836000713","0.1327683615819209","0.8957720172062485","0.31482424859908303","0.16709118695873662","0.6316861946001019","0.9995236208588031","0.9974813221643649","1","0.510018678892851","0.3076923076923077","0.6245542536933265","0.9974248401109449","0.9951324428345031","1","0.5097639667176092","0.2598064187468161","0.6576668364747835"
"143","0.38375079787076","0.15254237288135594","0.8976681005207154","0.315503481066395","0.16709118695873662","0.6327050433010698","0.9993679748977953","0.9977077201720624","1","0.510443199184921","0.30718288334182375","0.6357615894039735","0.9973493927933683","0.9949909440796921","1","0.5118865681779589","0.2598064187468161","0.6581762608252675"
"144","0.38338922441628265","0.14689265536723164","0.8963097124745302","0.31575819324163695","0.16709118695873662","0.6347427407030056","0.9990755414685685","0.9962644328729907","1","0.5110375275938189","0.3127865511971472","0.6377992868059094","0.997608799169336","0.9950475435816165","1","0.5090847342502972","0.25929699439633214","0.6586856851757514"
"145","0.37986715518939507","0.1271186440677966","0.8974700022639801","0.315248768891153","0.16709118695873662","0.6327050433010698","0.9992028903478983","0.9962644328729907","1","0.5124808965868568","0.3127865511971472","0.6357615894039735","0.9971513078830538","0.9949626443287299","1","0.510952623535405","0.25929699439633214","0.6586856851757514"
"146","0.3797193411344056","0.1327683615819209","0.8984038940457324","0.315333672949567","0.16709118695873662","0.6332144676515538","0.999146290845974","0.9957550373556713","1","0.510358295126507","0.3117677024961793","0.6357615894039735","0.9970758098490777","0.9937740547883178","1","0.5121412803532008","0.25929699439633214","0.6663270504330107"
"147","0.38030972929409707","0.12994350282485875","0.8986019923024677","0.315333672949567","0.16709118695873662","0.6321956189505858","0.9993255226020678","0.9972266244057052","1","0.5130752249957548","0.3107488537952114","0.6362710137544575","0.9972692128349263","0.9954437400950872","1","0.5134997452878248","0.25929699439633214","0.6683647478349465"
"148","0.3793310806290367","0.1384180790960452","0.8982340955399593","0.315418577007981","0.16709118695873662","0.6327050433010698","0.9994009886046337","0.9980473171836088","1","0.5097639667176092","0.30973000509424353","0.6367804381049414","0.9970711359324644","0.9946513470681458","1","0.5158770589234166","0.2587875700458482","0.6612328069281712"
"149","0.3792855550823666","0.11581920903954802","0.8969606067466607","0.31575819324163695","0.16709118695873662","0.6327050433010698","0.9995802203607275","0.9984718134480417","1","0.5108677194769911","0.3107488537952114","0.6352521650534896","0.9970522881168123","0.9952456418383518","1","0.510613007301749","0.25776872134488027","0.6642893530310748"
